return_product_id,return_product_ref,return_id,product_id,quantity,total,status,created_at,created_user_id,updated_at,updated_user_id
4705,04187d62-35e1-11ef-b06f-e67b749ae16a,3432,3249,4.0,1440.0,1,2024-06-29 12:00:02,5,2024-06-29 06:30:02,
4706,07885481-35ea-11ef-b06f-e67b749ae16a,3433,4958,2.0,50.0,1,2024-06-29 13:04:33,5,2024-06-29 07:34:33,
4707,6f2ff160-35eb-11ef-b06f-e67b749ae16a,3434,2312,1.0,240.0,1,2024-06-29 13:14:37,5,2024-06-29 07:44:37,
4708,00f2b99f-35f9-11ef-b06f-e67b749ae16a,3435,4348,5.0,9250.0,1,2024-06-29 14:51:45,5,2024-06-29 09:21:45,
4709,cd8f6d8a-360d-11ef-b06f-e67b749ae16a,3436,3053,1.0,480.0,1,2024-06-29 17:20:38,5,2024-06-29 11:50:38,
4710,9079f77a-368c-11ef-b06f-e67b749ae16a,3437,5072,3.0,5199.0,1,2024-06-30 08:28:01,5,2024-06-30 02:58:01,
4711,9ba9b59e-3697-11ef-b06f-e67b749ae16a,3438,5108,1.0,2600.0,1,2024-06-30 09:47:05,5,2024-06-30 04:17:05,
4712,f6dbc11d-3697-11ef-b06f-e67b749ae16a,3439,5399,40.0,480.0,1,2024-06-30 09:49:38,5,2024-06-30 04:19:38,
4713,b4a54c38-36a4-11ef-b06f-e67b749ae16a,3440,4585,1.0,19000.0,1,2024-06-30 11:20:50,5,2024-06-30 05:50:50,
4714,88ce9b84-36a6-11ef-b06f-e67b749ae16a,3441,5223,1.0,750.0,1,2024-06-30 11:33:55,5,2024-06-30 06:03:55,
4715,be348aad-36ab-11ef-b06f-e67b749ae16a,3442,5723,1.0,10200.0,1,2024-06-30 12:11:13,5,2024-06-30 06:41:13,
4716,494859e1-36bf-11ef-b06f-e67b749ae16a,3443,5128,2.0,520.0,1,2024-06-30 14:31:06,5,2024-06-30 09:01:06,
4717,494a3a7d-36bf-11ef-b06f-e67b749ae16a,3443,5688,1.0,3500.0,1,2024-06-30 14:31:06,5,2024-06-30 09:01:06,
4718,494beb16-36bf-11ef-b06f-e67b749ae16a,3443,759,1.0,200.0,1,2024-06-30 14:31:06,5,2024-06-30 09:01:06,
4719,1ec7c5ba-375a-11ef-b06f-e67b749ae16a,3444,2906,1.0,600.0,1,2024-07-01 08:59:27,5,2024-07-01 03:29:27,
4720,80f8402f-375a-11ef-b06f-e67b749ae16a,3445,2479,1.0,1600.0,1,2024-07-01 09:02:12,5,2024-07-01 03:32:12,
4721,1a1e50d2-3767-11ef-b06f-e67b749ae16a,3446,5048,4.0,1200.0,1,2024-07-01 10:32:23,5,2024-07-01 05:02:23,
4722,3b804637-3767-11ef-b06f-e67b749ae16a,3447,2667,15.0,5700.0,1,2024-07-01 10:33:19,5,2024-07-01 05:03:19,
4723,e4d3337c-3769-11ef-b06f-e67b749ae16a,3448,1044,1.0,900.0,1,2024-07-01 10:52:22,5,2024-07-01 05:22:22,
4724,2b5fa655-376a-11ef-b06f-e67b749ae16a,3449,4386,1.0,80.0,1,2024-07-01 10:54:20,5,2024-07-01 05:24:20,
4725,95538233-3794-11ef-b06f-e67b749ae16a,3450,4348,5.0,9400.0,1,2024-07-01 15:57:57,5,2024-07-01 10:27:57,
4726,0db71bfb-37aa-11ef-b06f-e67b749ae16a,3451,4712,1.0,650.0,1,2024-07-01 18:31:38,5,2024-07-01 13:01:38,
4727,500f2818-37ad-11ef-b06f-e67b749ae16a,3452,3463,43.0,15480.0,1,2024-07-01 18:54:58,5,2024-07-01 13:24:58,
4728,d35ba11a-37b0-11ef-b06f-e67b749ae16a,3453,1020,100.0,20500.0,1,2024-07-01 19:20:07,5,2024-07-01 13:50:07,
4729,32852aad-383b-11ef-b06f-e67b749ae16a,3454,864,3.0,570.0,1,2024-07-02 11:50:37,5,2024-07-02 06:20:37,
4730,aed88706-384f-11ef-b06f-e67b749ae16a,3455,3565,2.0,800.0,1,2024-07-02 14:17:15,5,2024-07-02 08:47:15,
4731,aed9cb03-384f-11ef-b06f-e67b749ae16a,3455,5184,1.0,55.0,1,2024-07-02 14:17:15,5,2024-07-02 08:47:15,
4732,aedb340f-384f-11ef-b06f-e67b749ae16a,3455,2029,1.0,70.0,1,2024-07-02 14:17:15,5,2024-07-02 08:47:15,
4733,aedc1f9d-384f-11ef-b06f-e67b749ae16a,3455,4911,2.0,100.0,1,2024-07-02 14:17:15,5,2024-07-02 08:47:15,
4734,aedd8394-384f-11ef-b06f-e67b749ae16a,3455,5046,1.0,90.0,1,2024-07-02 14:17:15,5,2024-07-02 08:47:15,
4735,aedf0eb6-384f-11ef-b06f-e67b749ae16a,3455,4390,4.0,320.0,1,2024-07-02 14:17:15,5,2024-07-02 08:47:15,
4736,ed283ab9-3858-11ef-b06f-e67b749ae16a,3456,2664,6.0,3240.0,1,2024-07-02 15:23:25,5,2024-07-02 09:53:25,
4737,6385f730-38f8-11ef-b06f-e67b749ae16a,3457,564,1.0,490.0,1,2024-07-03 10:24:54,5,2024-07-03 04:54:54,
4738,77411f73-38f8-11ef-b06f-e67b749ae16a,3458,3037,1.0,700.0,1,2024-07-03 10:25:27,5,2024-07-03 04:55:27,
4739,d757a112-3934-11ef-b06f-e67b749ae16a,3459,5253,2.0,2960.0,1,2024-07-03 17:37:38,5,2024-07-03 12:07:38,
4740,b17ccb5f-39b4-11ef-b06f-e67b749ae16a,3460,1289,1.0,300.0,1,2024-07-04 08:52:50,5,2024-07-04 03:22:50,
4741,2257e726-39ce-11ef-b06f-e67b749ae16a,3461,2040,1.0,1250.0,1,2024-07-04 11:54:57,5,2024-07-04 06:24:57,
4742,60628d3b-3a8e-11ef-b06f-e67b749ae16a,3462,3109,2.0,2900.0,1,2024-07-05 10:51:04,5,2024-07-05 05:21:04,
4743,3b5cfac3-3a95-11ef-b06f-e67b749ae16a,3463,675,1.0,250.0,1,2024-07-05 11:40:09,5,2024-07-05 06:10:09,
4744,0c46e206-3aab-11ef-b06f-e67b749ae16a,3464,1305,1.0,120.0,1,2024-07-05 14:16:19,5,2024-07-05 08:46:19,
4745,fb6ca2a9-3ab6-11ef-b06f-e67b749ae16a,3465,4204,1.0,6000.0,1,2024-07-05 15:41:44,5,2024-07-05 10:11:44,
4746,d32157c8-3ac7-11ef-b06f-e67b749ae16a,3466,2937,1.0,700.0,1,2024-07-05 17:42:18,5,2024-07-05 12:12:18,
4747,f8eeac1d-3b47-11ef-b06f-e67b749ae16a,3467,1444,1.0,360.0,1,2024-07-06 08:59:37,5,2024-07-06 03:29:37,
4748,eef9a36b-3b53-11ef-b06f-e67b749ae16a,3468,1692,2.0,1100.0,1,2024-07-06 10:25:14,5,2024-07-06 04:55:14,
4749,36e92eea-3b54-11ef-b06f-e67b749ae16a,3469,962,1.0,780.0,1,2024-07-06 10:27:15,5,2024-07-06 04:57:15,
4750,c9a1de2d-3b79-11ef-b06f-e67b749ae16a,3470,1067,1.0,350.0,1,2024-07-06 14:56:13,5,2024-07-06 09:26:13,
4751,47429402-3c0b-11ef-b06f-e67b749ae16a,3471,2244,1.0,3200.0,1,2024-07-07 08:17:40,5,2024-07-07 02:47:40,
4752,4b6b3b46-3c1a-11ef-b06f-e67b749ae16a,3472,1595,1.0,950.0,1,2024-07-07 10:05:10,5,2024-07-07 04:35:10,
4753,4b6c3cee-3c1a-11ef-b06f-e67b749ae16a,3472,5389,4.0,1120.0,1,2024-07-07 10:05:10,5,2024-07-07 04:35:10,
4754,6427ed89-3c25-11ef-b06f-e67b749ae16a,3473,4489,2.0,5500.0,1,2024-07-07 11:24:36,5,2024-07-07 05:54:36,
4755,b7ac6c96-3c32-11ef-b06f-e67b749ae16a,3474,4576,1.0,13000.0,1,2024-07-07 12:59:59,5,2024-07-07 07:29:59,
4756,b58aadb4-3c35-11ef-b06f-e67b749ae16a,3475,998,1.0,700.0,1,2024-07-07 13:21:24,5,2024-07-07 07:51:24,
4757,b58b7584-3c35-11ef-b06f-e67b749ae16a,3475,1561,1.0,450.0,1,2024-07-07 13:21:24,5,2024-07-07 07:51:24,
4758,b2b10a8b-3c3e-11ef-b06f-e67b749ae16a,3476,5498,16.0,416.0,1,2024-07-07 14:25:45,5,2024-07-07 08:55:45,
4759,e067b919-3c4f-11ef-b06f-e67b749ae16a,3477,3696,1.0,189.0,1,2024-07-07 16:28:43,5,2024-07-07 10:58:43,
4760,dba269b9-3ce1-11ef-b06f-e67b749ae16a,3478,4959,5.0,1100.0,1,2024-07-08 09:53:42,5,2024-07-08 04:23:42,
4761,a10ef41e-3ce2-11ef-b06f-e67b749ae16a,3479,2906,1.0,600.0,1,2024-07-08 09:59:13,5,2024-07-08 04:29:13,
4762,fb2dfd77-3ceb-11ef-b06f-e67b749ae16a,3480,439,1.0,2200.0,1,2024-07-08 11:06:10,5,2024-07-08 05:36:10,
4763,0d53e231-3d0b-11ef-b06f-e67b749ae16a,3481,3779,2.0,90.0,1,2024-07-08 14:48:34,5,2024-07-08 09:18:34,
4764,0d55587c-3d0b-11ef-b06f-e67b749ae16a,3481,5840,1.0,680.0,1,2024-07-08 14:48:34,5,2024-07-08 09:18:34,
4765,0d56d500-3d0b-11ef-b06f-e67b749ae16a,3481,4870,1.0,188.0,1,2024-07-08 14:48:34,5,2024-07-08 09:18:34,
4766,a571b0cd-3da4-11ef-b06f-e67b749ae16a,3482,5498,50.0,1300.0,1,2024-07-09 09:08:03,5,2024-07-09 03:38:03,
4767,9b868f44-3dab-11ef-b06f-e67b749ae16a,3483,3961,1.0,500.0,1,2024-07-09 09:57:52,5,2024-07-09 04:27:52,
4768,0dd5746a-3db8-11ef-b06f-e67b749ae16a,3484,3797,1.0,300.0,1,2024-07-09 11:26:58,5,2024-07-09 05:56:58,
4769,5a2a93d7-3dc9-11ef-b06f-e67b749ae16a,3485,536,16.0,96.0,1,2024-07-09 13:30:48,5,2024-07-09 08:00:48,
4770,258ebed3-3de3-11ef-b06f-e67b749ae16a,3486,4607,1.0,2400.0,1,2024-07-09 16:35:26,5,2024-07-09 11:05:26,
4771,25906333-3de3-11ef-b06f-e67b749ae16a,3486,3093,1.0,1400.0,1,2024-07-09 16:35:26,5,2024-07-09 11:05:26,
4772,27a1b87e-3de9-11ef-b06f-e67b749ae16a,3487,908,2.0,1160.0,1,2024-07-09 17:18:27,5,2024-07-09 11:48:27,
4773,27a2a825-3de9-11ef-b06f-e67b749ae16a,3487,3671,1.0,150.0,1,2024-07-09 17:18:27,5,2024-07-09 11:48:27,
4774,27a4a3e5-3de9-11ef-b06f-e67b749ae16a,3487,3764,1.0,250.0,1,2024-07-09 17:18:27,5,2024-07-09 11:48:27,
4775,27a6b98d-3de9-11ef-b06f-e67b749ae16a,3487,3710,1.0,180.0,1,2024-07-09 17:18:27,5,2024-07-09 11:48:27,
4776,3c43f944-3df1-11ef-b06f-e67b749ae16a,3488,5072,1.0,2200.0,1,2024-07-09 18:16:17,5,2024-07-09 12:46:17,
4777,445b1c0d-3e86-11ef-b06f-e67b749ae16a,3489,4470,1.0,8900.0,1,2024-07-10 12:03:06,5,2024-07-10 06:33:06,
4778,93b9de47-3ea5-11ef-b06f-e67b749ae16a,3490,818,1.0,980.0,1,2024-07-10 15:47:14,5,2024-07-10 10:17:14,
4779,494af975-3eb2-11ef-b06f-e67b749ae16a,3491,2234,1.0,230.0,1,2024-07-10 17:18:12,5,2024-07-10 11:48:12,
4780,be37102c-3eb7-11ef-b06f-e67b749ae16a,3492,1545,4.0,1200.0,1,2024-07-10 17:57:16,5,2024-07-10 12:27:16,
4781,4be5c94c-3f3a-11ef-b06f-e67b749ae16a,3493,993,1.0,500.0,1,2024-07-11 09:31:48,5,2024-07-11 04:01:48,
4782,4be70f0c-3f3a-11ef-b06f-e67b749ae16a,3493,994,5.0,2400.0,1,2024-07-11 09:31:48,5,2024-07-11 04:01:48,
4783,4be7c968-3f3a-11ef-b06f-e67b749ae16a,3493,995,4.0,3800.0,1,2024-07-11 09:31:48,5,2024-07-11 04:01:48,
4784,4be8c273-3f3a-11ef-b06f-e67b749ae16a,3493,991,4.0,1680.0,1,2024-07-11 09:31:48,5,2024-07-11 04:01:48,
4785,4be9b856-3f3a-11ef-b06f-e67b749ae16a,3493,5074,2.0,1200.0,1,2024-07-11 09:31:48,5,2024-07-11 04:01:48,
4786,a2501c6d-3f3a-11ef-b06f-e67b749ae16a,3494,992,2.0,600.0,1,2024-07-11 09:34:13,5,2024-07-11 04:04:13,
4787,e47d1297-3f41-11ef-b06f-e67b749ae16a,3495,1517,1.0,750.0,1,2024-07-11 10:26:11,5,2024-07-11 04:56:11,
4788,b1006de2-3f53-11ef-b06f-e67b749ae16a,3496,545,144.0,6984.0,1,2024-07-11 12:33:35,5,2024-07-11 07:03:35,
4789,b1013b28-3f53-11ef-b06f-e67b749ae16a,3496,4097,144.0,11520.0,1,2024-07-11 12:33:35,5,2024-07-11 07:03:35,
4790,bf15ed26-3f68-11ef-b06f-e67b749ae16a,3497,4762,1.0,440.0,1,2024-07-11 15:04:18,5,2024-07-11 09:34:18,
4791,3ec6501b-3f6c-11ef-b06f-e67b749ae16a,3498,537,42.0,84.0,1,2024-07-11 15:29:21,5,2024-07-11 09:59:21,
4792,700cf8ee-3f73-11ef-b06f-e67b749ae16a,3499,540,45.0,135.0,1,2024-07-11 16:20:50,5,2024-07-11 10:50:50,
4793,9d4ca6a6-3f7a-11ef-b06f-e67b749ae16a,3500,5272,1.0,1250.0,1,2024-07-11 17:12:12,5,2024-07-11 11:42:12,
4794,17c6ac47-4006-11ef-b06f-e67b749ae16a,3501,2082,1.0,220.0,1,2024-07-12 09:50:38,5,2024-07-12 04:20:38,
4795,b3b6a746-400f-11ef-b06f-e67b749ae16a,3502,2921,1.0,1100.0,1,2024-07-12 10:59:25,5,2024-07-12 05:29:25,
4796,d505bebe-401b-11ef-b06f-e67b749ae16a,3503,2090,1.0,3200.0,1,2024-07-12 12:26:15,5,2024-07-12 06:56:15,
4797,30ff10f6-403e-11ef-b06f-e67b749ae16a,3504,3882,1.0,13800.0,1,2024-07-12 16:32:12,5,2024-07-12 11:02:12,
4798,e2078ead-4040-11ef-b06f-e67b749ae16a,3505,2676,3.5,980.0,1,2024-07-12 16:51:28,5,2024-07-12 11:21:28,
4799,c9420e77-404c-11ef-b06f-e67b749ae16a,3506,5828,2.0,720.0,1,2024-07-12 18:16:41,5,2024-07-12 12:46:41,
4800,4e60fb33-404e-11ef-b06f-e67b749ae16a,3507,637,1.0,1200.0,1,2024-07-12 18:27:33,5,2024-07-12 12:57:33,
4801,4e61ce9f-404e-11ef-b06f-e67b749ae16a,3507,3149,2.0,1100.0,1,2024-07-12 18:27:33,5,2024-07-12 12:57:33,
4802,78917d9b-40dd-11ef-b06f-e67b749ae16a,3508,1980,1.0,1850.0,1,2024-07-13 11:32:22,5,2024-07-13 06:02:22,
4803,e52a9a4d-40e1-11ef-b06f-e67b749ae16a,3509,454,25.0,719.5,1,2024-07-13 12:04:02,5,2024-07-13 06:34:02,
4804,eb090faf-40e4-11ef-b06f-e67b749ae16a,3510,5048,3.0,555.0,1,2024-07-13 12:25:41,5,2024-07-13 06:55:41,
4805,968339a8-40e5-11ef-b06f-e67b749ae16a,3511,1108,1.0,550.0,1,2024-07-13 12:30:28,5,2024-07-13 07:00:28,
4806,265b4b31-40ec-11ef-b06f-e67b749ae16a,3512,4218,50.0,94000.0,1,2024-07-13 13:17:27,5,2024-07-13 07:47:27,
4807,2c29912a-40ec-11ef-b06f-e67b749ae16a,3513,4218,40.0,79200.0,1,2024-07-13 13:17:36,5,2024-07-13 07:47:36,
4808,a779d56d-40ed-11ef-b06f-e67b749ae16a,3514,2283,1.0,580.0,1,2024-07-13 13:28:13,5,2024-07-13 07:58:13,
4809,08b5c5cd-40f0-11ef-b06f-e67b749ae16a,3515,742,1.0,460.0,1,2024-07-13 13:45:15,5,2024-07-13 08:15:15,
4810,56efda69-40fa-11ef-b06f-e67b749ae16a,3516,1594,2.0,800.0,1,2024-07-13 14:59:01,5,2024-07-13 09:29:01,
4811,80f4a958-40fa-11ef-b06f-e67b749ae16a,3517,1597,4.0,6320.0,1,2024-07-13 15:00:12,5,2024-07-13 09:30:12,
4812,80f5945e-40fa-11ef-b06f-e67b749ae16a,3517,1596,5.0,3000.0,1,2024-07-13 15:00:12,5,2024-07-13 09:30:12,
4813,80f67c1b-40fa-11ef-b06f-e67b749ae16a,3517,1595,1.0,957.0,1,2024-07-13 15:00:12,5,2024-07-13 09:30:12,
4814,887cbb88-4107-11ef-b06f-e67b749ae16a,3518,4733,36.0,3847.68,1,2024-07-13 16:33:28,5,2024-07-13 11:03:28,
4815,c7637df6-4192-11ef-b06f-e67b749ae16a,3519,4592,1.0,320.0,1,2024-07-14 09:10:13,5,2024-07-14 03:40:13,
4816,d94402cd-41ab-11ef-b06f-e67b749ae16a,3520,2586,1.0,650.0,1,2024-07-14 12:09:41,5,2024-07-14 06:39:41,
4817,4a297a54-41b6-11ef-b06f-e67b749ae16a,3521,1889,1.0,1350.0,1,2024-07-14 13:24:25,5,2024-07-14 07:54:25,
4818,f07eb00c-4262-11ef-b06f-e67b749ae16a,3522,35,1.0,1000.0,1,2024-07-15 10:00:18,5,2024-07-15 04:30:18,
4819,f6037507-426b-11ef-b06f-e67b749ae16a,3523,5604,4.0,1920.0,1,2024-07-15 11:04:52,5,2024-07-15 05:34:52,
4820,2b53859f-4274-11ef-b06f-e67b749ae16a,3524,5289,1.0,2000.0,1,2024-07-15 12:03:38,5,2024-07-15 06:33:38,
4821,3e4a49f9-427f-11ef-b06f-e67b749ae16a,3525,4242,1.0,1600.0,1,2024-07-15 13:22:54,5,2024-07-15 07:52:54,
4822,606f6b32-42a9-11ef-b06f-e67b749ae16a,3526,1777,7.0,12398.4,1,2024-07-15 18:24:30,5,2024-07-15 12:54:30,
4823,607042bc-42a9-11ef-b06f-e67b749ae16a,3526,1845,3.0,5313.6,1,2024-07-15 18:24:30,5,2024-07-15 12:54:30,
4824,be3718c9-4333-11ef-b06f-e67b749ae16a,3527,536,50.0,300.0,1,2024-07-16 10:54:58,5,2024-07-16 05:24:58,
4825,8d2b853e-433e-11ef-b06f-e67b749ae16a,3528,3407,1.0,1400.0,1,2024-07-16 12:12:20,5,2024-07-16 06:42:20,
4826,49284ec8-4342-11ef-b06f-e67b749ae16a,3529,1621,2.0,2500.0,1,2024-07-16 12:39:04,5,2024-07-16 07:09:04,
4827,cb183fe7-4369-11ef-b06f-e67b749ae16a,3530,4733,86.0,9191.68,1,2024-07-16 17:21:52,5,2024-07-16 11:51:52,
4828,58a397c1-43eb-11ef-b06f-e67b749ae16a,3531,680,2.5,1250.0,1,2024-07-17 08:49:15,5,2024-07-17 03:19:15,
4829,58a4f7c6-43eb-11ef-b06f-e67b749ae16a,3531,5469,1.0,750.0,1,2024-07-17 08:49:15,5,2024-07-17 03:19:15,
4830,e211ab9a-43f7-11ef-b06f-e67b749ae16a,3532,923,1.0,2200.0,1,2024-07-17 10:19:00,5,2024-07-17 04:49:00,
4831,29e25379-43fa-11ef-b06f-e67b749ae16a,3533,481,1.0,540.0,1,2024-07-17 10:35:19,5,2024-07-17 05:05:19,
4832,29e34f5d-43fa-11ef-b06f-e67b749ae16a,3533,3050,1.0,450.0,1,2024-07-17 10:35:19,5,2024-07-17 05:05:19,
4833,29e50452-43fa-11ef-b06f-e67b749ae16a,3533,3052,2.0,500.0,1,2024-07-17 10:35:19,5,2024-07-17 05:05:19,
4834,bde7de33-440a-11ef-b06f-e67b749ae16a,3534,5062,1.0,2700.0,1,2024-07-17 12:33:59,5,2024-07-17 07:03:59,
4835,39710b3a-44c5-11ef-b06f-e67b749ae16a,3535,629,2.0,440.0,1,2024-07-18 10:48:53,5,2024-07-18 05:18:53,
4836,f3d0d1f3-44cc-11ef-b06f-e67b749ae16a,3536,986,15.0,3300.0,1,2024-07-18 11:44:12,5,2024-07-18 06:14:12,
4837,b71d2609-44d6-11ef-b06f-e67b749ae16a,3537,1011,1.0,500.0,1,2024-07-18 12:54:05,5,2024-07-18 07:24:05,
4838,b71de975-44d6-11ef-b06f-e67b749ae16a,3537,3462,4.0,100.0,1,2024-07-18 12:54:05,5,2024-07-18 07:24:05,
4839,b71f3f82-44d6-11ef-b06f-e67b749ae16a,3537,1054,1.0,100.0,1,2024-07-18 12:54:05,5,2024-07-18 07:24:05,
4840,baa0df87-44d9-11ef-b06f-e67b749ae16a,3538,829,1.0,2000.0,1,2024-07-18 13:15:40,5,2024-07-18 07:45:40,
4841,ad0ab0f9-44e3-11ef-b06f-e67b749ae16a,3539,2449,3.0,225.0,1,2024-07-18 14:26:52,5,2024-07-18 08:56:52,
4842,ad0bd9f1-44e3-11ef-b06f-e67b749ae16a,3539,3582,4.0,480.0,1,2024-07-18 14:26:52,5,2024-07-18 08:56:52,
4843,3491d280-44e5-11ef-b06f-e67b749ae16a,3540,4911,2.0,90.0,1,2024-07-18 14:37:49,5,2024-07-18 09:07:49,
4844,34934828-44e5-11ef-b06f-e67b749ae16a,3540,963,1.0,850.0,1,2024-07-18 14:37:49,5,2024-07-18 09:07:49,
4845,0598de10-44e9-11ef-b06f-e67b749ae16a,3541,1316,100.0,300.0,1,2024-07-18 15:05:08,5,2024-07-18 09:35:08,
4846,77165278-44eb-11ef-b06f-e67b749ae16a,3542,4911,2.0,90.0,1,2024-07-18 15:22:37,5,2024-07-18 09:52:37,
4847,08a8a173-44fd-11ef-b06f-e67b749ae16a,3543,835,1.0,650.0,1,2024-07-18 17:28:23,5,2024-07-18 11:58:23,
4848,8358cbc4-4505-11ef-b06f-e67b749ae16a,3544,661,4.0,600.0,1,2024-07-18 18:29:05,5,2024-07-18 12:59:05,
4849,d2549a21-4588-11ef-b06f-e67b749ae16a,3545,1316,100.0,300.0,1,2024-07-19 10:09:01,5,2024-07-19 04:39:01,
4850,0ed5bd80-459f-11ef-b06f-e67b749ae16a,3546,5241,1.0,3000.0,1,2024-07-19 12:48:12,5,2024-07-19 07:18:12,
4851,da7e4877-459f-11ef-b06f-e67b749ae16a,3547,4853,1.0,2900.0,1,2024-07-19 12:53:53,5,2024-07-19 07:23:53,
4852,81aebd07-45c2-11ef-b06f-e67b749ae16a,3548,1869,1.0,0.0,1,2024-07-19 17:01:57,5,2024-07-19 11:31:57,
4853,6cd45849-45c7-11ef-b06f-e67b749ae16a,3549,327,1.0,1450.0,1,2024-07-19 17:37:09,5,2024-07-19 12:07:09,
4854,d7806bef-4716-11ef-b06f-e67b749ae16a,3550,829,1.0,2020.0,1,2024-07-21 09:38:10,5,2024-07-21 04:08:10,
4855,691f2012-473a-11ef-b06f-e67b749ae16a,3551,2636,24.0,8280.0,1,2024-07-21 13:52:46,5,2024-07-21 08:22:46,
4856,691fd0a4-473a-11ef-b06f-e67b749ae16a,3551,1120,24.0,9828.0,1,2024-07-21 13:52:46,5,2024-07-21 08:22:46,
4857,64822b3d-4745-11ef-b06f-e67b749ae16a,3552,5009,1.0,610.0,1,2024-07-21 15:11:23,5,2024-07-21 09:41:23,
4858,22330dca-47da-11ef-b06f-e67b749ae16a,3553,3926,1.0,400.0,1,2024-07-22 08:56:07,5,2024-07-22 03:26:07,
4859,2234daf3-47da-11ef-b06f-e67b749ae16a,3553,1012,10.0,50.0,1,2024-07-22 08:56:07,5,2024-07-22 03:26:07,
4860,86f7ceb5-47f5-11ef-b06f-e67b749ae16a,3554,2254,1.0,3700.0,1,2024-07-22 12:12:12,5,2024-07-22 06:42:12,
4861,f981171d-47f5-11ef-b06f-e67b749ae16a,3555,3174,1.0,1750.0,1,2024-07-22 12:15:25,5,2024-07-22 06:45:25,
4862,6c7c0c0e-480a-11ef-b06f-e67b749ae16a,3556,1690,2.0,500.0,1,2024-07-22 14:41:47,5,2024-07-22 09:11:47,
4863,959fd3f7-4811-11ef-b06f-e67b749ae16a,3557,4348,100.0,176000.0,1,2024-07-22 15:33:03,5,2024-07-22 10:03:03,
4864,e635ca74-481d-11ef-b06f-e67b749ae16a,3558,5187,1.0,950.0,1,2024-07-22 17:01:12,5,2024-07-22 11:31:12,
4865,bf272418-4820-11ef-b06f-e67b749ae16a,3559,414,1.0,280.0,1,2024-07-22 17:21:35,5,2024-07-22 11:51:35,
4866,fa42eddc-482c-11ef-b06f-e67b749ae16a,3560,335,1.0,1100.0,1,2024-07-22 18:49:08,5,2024-07-22 13:19:08,
4867,2631999f-482d-11ef-b06f-e67b749ae16a,3561,2490,1.0,1650.0,1,2024-07-22 18:50:22,5,2024-07-22 13:20:22,
4868,86d49285-48b0-11ef-b06f-e67b749ae16a,3562,1456,1.0,700.0,1,2024-07-23 10:30:48,5,2024-07-23 05:00:48,
4869,561d72c0-48b3-11ef-b06f-e67b749ae16a,3563,3458,1.0,500.0,1,2024-07-23 10:50:55,5,2024-07-23 05:20:55,
4870,0700dbd4-48cc-11ef-b06f-e67b749ae16a,3564,3695,1.0,220.0,1,2024-07-23 13:47:39,5,2024-07-23 08:17:39,
4871,e991e2d1-48f0-11ef-b06f-e67b749ae16a,3565,327,1.0,1500.0,1,2024-07-23 18:11:41,5,2024-07-23 12:41:41,
4872,2c97aca2-497d-11ef-b06f-e67b749ae16a,3566,3544,1.0,1000.0,1,2024-07-24 10:55:43,5,2024-07-24 05:25:43,
4873,8871de0c-49a9-11ef-b06f-e67b749ae16a,3567,5814,1.0,380.0,1,2024-07-24 16:13:15,5,2024-07-24 10:43:15,
4874,f99b6888-4a35-11ef-b06f-e67b749ae16a,3568,1272,2.0,40.0,1,2024-07-25 08:58:35,5,2024-07-25 03:28:35,
4875,985236ba-4a4e-11ef-b06f-e67b749ae16a,3569,3951,1.0,300.0,1,2024-07-25 11:54:49,5,2024-07-25 06:24:49,
4876,be12989f-4a5a-11ef-b06f-e67b749ae16a,3570,4885,1.0,230.0,1,2024-07-25 13:21:46,5,2024-07-25 07:51:46,
4877,be12b066-4a5a-11ef-b06f-e67b749ae16a,3571,4885,1.0,230.0,1,2024-07-25 13:21:46,5,2024-07-25 07:51:46,
4878,be1481fa-4a5a-11ef-b06f-e67b749ae16a,3571,1701,1.0,450.0,1,2024-07-25 13:21:46,5,2024-07-25 07:51:46,
4879,be149ad8-4a5a-11ef-b06f-e67b749ae16a,3570,1701,1.0,450.0,1,2024-07-25 13:21:46,5,2024-07-25 07:51:46,
4880,be157687-4a5a-11ef-b06f-e67b749ae16a,3571,4058,1.0,700.0,1,2024-07-25 13:21:46,5,2024-07-25 07:51:46,
4881,be15a071-4a5a-11ef-b06f-e67b749ae16a,3570,4058,1.0,700.0,1,2024-07-25 13:21:46,5,2024-07-25 07:51:46,
4882,8c37dbce-4a5c-11ef-b06f-e67b749ae16a,3572,3592,1.0,350.0,1,2024-07-25 13:34:42,5,2024-07-25 08:04:42,
4883,8c3978ba-4a5c-11ef-b06f-e67b749ae16a,3572,3594,1.0,150.0,1,2024-07-25 13:34:42,5,2024-07-25 08:04:42,
4884,cdde3200-4aff-11ef-b06f-e67b749ae16a,3573,2028,1.0,360.0,1,2024-07-26 09:03:20,5,2024-07-26 03:33:20,
4885,30913bab-4b05-11ef-b06f-e67b749ae16a,3574,2082,2.0,400.0,1,2024-07-26 09:41:53,5,2024-07-26 04:11:53,
4886,30915475-4b05-11ef-b06f-e67b749ae16a,3575,2082,2.0,400.0,1,2024-07-26 09:41:53,5,2024-07-26 04:11:53,
4887,3092e3e3-4b05-11ef-b06f-e67b749ae16a,3574,5501,2.0,400.0,1,2024-07-26 09:41:53,5,2024-07-26 04:11:53,
4888,3092f481-4b05-11ef-b06f-e67b749ae16a,3575,5501,2.0,400.0,1,2024-07-26 09:41:53,5,2024-07-26 04:11:53,
