return_id,return_ref,supplier_invoice_id,invoice_id,total,is_cash_paid,description,status,created_at,created_user_id,updated_at,updated_user_id
3720,01f75c26-5c91-11ef-b06f-e67b749ae16a,,79072.0,560.0,1,,1,2024-08-17 17:35:34,5,2024-08-17 12:05:34,
3721,42963a85-5d24-11ef-b06f-e67b749ae16a,,79140.0,700.0,1,,1,2024-08-18 11:09:38,5,2024-08-18 05:39:38,
3722,2df56f8f-5d45-11ef-b06f-e67b749ae16a,7633.0,,384000.0,0,,1,2024-08-18 15:05:17,5,2024-08-18 09:35:17,
3723,d53bd07c-5d59-11ef-b06f-e67b749ae16a,,79229.0,800.0,1,,1,2024-08-18 17:33:08,5,2024-08-18 12:03:08,
3724,0eb02bd8-5eae-11ef-b06f-e67b749ae16a,,79266.0,1640.0,1,,1,2024-08-20 10:08:33,5,2024-08-20 04:38:33,
3725,1ec8ca8f-5eae-11ef-b06f-e67b749ae16a,,79268.0,2800.0,1,,1,2024-08-20 10:09:00,5,2024-08-20 04:39:00,
3726,581e8405-5eba-11ef-b06f-e67b749ae16a,,79286.0,2100.0,1,,1,2024-08-20 11:36:30,5,2024-08-20 06:06:30,
3727,6bb673c2-5ecd-11ef-b06f-e67b749ae16a,,78882.0,1200.0,1,,1,2024-08-20 13:53:04,5,2024-08-20 08:23:04,
3728,94d4c022-5ed7-11ef-b06f-e67b749ae16a,,79335.0,1400.0,1,,1,2024-08-20 15:05:47,5,2024-08-20 09:35:47,
3729,1c424221-5ee3-11ef-b06f-e67b749ae16a,,79235.0,540.0,1,,1,2024-08-20 16:28:19,5,2024-08-20 10:58:19,
3730,8abd190a-5ee7-11ef-b06f-e67b749ae16a,,79281.0,980.0,1,,1,2024-08-20 17:00:02,5,2024-08-20 11:30:02,
3731,ac43e3b1-5eea-11ef-b06f-e67b749ae16a,,79296.0,11220.0,1,,1,2024-08-20 17:22:27,5,2024-08-20 11:52:27,
3732,41310d89-5eeb-11ef-b06f-e67b749ae16a,,79180.0,240.0,1,,1,2024-08-20 17:26:37,5,2024-08-20 11:56:37,
3733,d1cca280-5f69-11ef-b06f-e67b749ae16a,,79386.0,1500.0,1,,1,2024-08-21 08:32:36,5,2024-08-21 03:02:36,
3734,306b9936-5f71-11ef-b06f-e67b749ae16a,,79283.0,1830.0,1,,1,2024-08-21 09:25:22,5,2024-08-21 03:55:22,
3735,9a7b0709-5f78-11ef-b06f-e67b749ae16a,,79416.0,9975.0,1,,1,2024-08-21 10:18:26,5,2024-08-21 04:48:26,
3736,0e4f75a9-5f83-11ef-b06f-e67b749ae16a,,79454.0,60.0,1,,1,2024-08-21 11:33:15,5,2024-08-21 06:03:15,
3737,22ff03b6-5f84-11ef-b06f-e67b749ae16a,,79419.0,20840.0,1,,1,2024-08-21 11:40:59,5,2024-08-21 06:10:59,
3738,a04e1c38-5f97-11ef-b06f-e67b749ae16a,,79452.0,400.0,1,,1,2024-08-21 14:00:30,5,2024-08-21 08:30:30,
3739,8ea820ff-5fb1-11ef-b06f-e67b749ae16a,,79493.0,180.0,1,,1,2024-08-21 17:06:07,5,2024-08-21 11:36:07,
3740,e77d26be-5fb9-11ef-b06f-e67b749ae16a,,79466.0,885.0,1,,1,2024-08-21 18:05:52,5,2024-08-21 12:35:52,
3741,a3d09cae-604a-11ef-b06f-e67b749ae16a,,79575.0,400.0,1,,1,2024-08-22 11:21:56,5,2024-08-22 05:51:56,
3742,2a7e5285-604e-11ef-b06f-e67b749ae16a,,79586.0,2500.0,1,,1,2024-08-22 11:47:10,5,2024-08-22 06:17:10,
3743,9e1cb7c0-6062-11ef-b06f-e67b749ae16a,7674.0,,10334.8,0,,1,2024-08-22 14:13:34,5,2024-08-22 08:43:34,
3744,2f11f76a-606e-11ef-b06f-e67b749ae16a,,79117.0,3500.0,1,,1,2024-08-22 15:36:22,5,2024-08-22 10:06:22,
3745,cb0c240c-6076-11ef-b06f-e67b749ae16a,,79557.0,620.0,1,,1,2024-08-22 16:38:00,5,2024-08-22 11:08:00,
3746,3ee81e15-60fe-11ef-b06f-e67b749ae16a,,79285.0,700.0,1,,1,2024-08-23 08:47:36,5,2024-08-23 03:17:36,
3747,152ae48d-614e-11ef-b06f-e67b749ae16a,,79829.0,32200.0,1,,1,2024-08-23 18:19:06,5,2024-08-23 12:49:06,
3748,b7fc568a-61ca-11ef-b06f-e67b749ae16a,,79805.0,2000.0,1,,1,2024-08-24 09:11:16,5,2024-08-24 03:41:16,
3749,f9449163-61cd-11ef-b06f-e67b749ae16a,,79729.0,1200.0,1,,1,2024-08-24 09:34:34,5,2024-08-24 04:04:34,
3750,ee0015c4-61ce-11ef-b06f-e67b749ae16a,,79856.0,47200.0,0,,1,2024-08-24 09:41:25,5,2024-08-24 04:11:25,
3751,14259916-61e4-11ef-b06f-e67b749ae16a,,79915.0,180.0,1,,1,2024-08-24 12:12:49,5,2024-08-24 06:42:49,
3752,7ab6ba61-61fe-11ef-b06f-e67b749ae16a,,79816.0,440.0,0,,1,2024-08-24 15:21:48,5,2024-08-24 09:51:48,
3753,db178c77-6212-11ef-b06f-e67b749ae16a,,79983.0,150.0,1,,1,2024-08-24 17:47:39,5,2024-08-24 12:17:39,
3754,dae9397d-6217-11ef-b06f-e67b749ae16a,,80002.0,2350.0,1,,1,2024-08-24 18:23:26,5,2024-08-24 12:53:26,
3755,e590c58d-62a3-11ef-b06f-e67b749ae16a,,80043.0,900.0,1,,1,2024-08-25 11:05:54,5,2024-08-25 05:35:54,
3756,feba4e49-62a3-11ef-b06f-e67b749ae16a,,80045.0,800.0,1,,1,2024-08-25 11:06:36,5,2024-08-25 05:36:36,
3757,6052a2ff-62a5-11ef-b06f-e67b749ae16a,,79988.0,3350.0,1,,1,2024-08-25 11:16:29,5,2024-08-25 05:46:29,
3758,63dc311f-62aa-11ef-b06f-e67b749ae16a,,79000.0,960.0,1,,1,2024-08-25 11:52:23,5,2024-08-25 06:22:23,
3759,8beaf7cb-62b3-11ef-b06f-e67b749ae16a,,79754.0,8690.0,1,,1,2024-08-25 12:57:55,5,2024-08-25 07:27:55,
3760,ccdae4d4-62b3-11ef-b06f-e67b749ae16a,,79754.0,60.0,1,,1,2024-08-25 12:59:44,5,2024-08-25 07:29:44,
3761,7bcf9e2b-62bb-11ef-b06f-e67b749ae16a,,80068.0,910.0,1,,1,2024-08-25 13:54:44,5,2024-08-25 08:24:44,
3762,963a6004-6360-11ef-b06f-e67b749ae16a,,76864.0,16400.0,1,,1,2024-08-26 09:36:36,5,2024-08-26 04:06:36,
3763,1454473a-6374-11ef-b06f-e67b749ae16a,,80006.0,1800.0,1,,1,2024-08-26 11:56:08,5,2024-08-26 06:26:08,
3764,a9bfa86d-6376-11ef-b06f-e67b749ae16a,,75429.0,2100.0,1,,1,2024-08-26 12:14:37,5,2024-08-26 06:44:37,
3765,587039e1-6390-11ef-b06f-e67b749ae16a,,79568.0,4400.0,1,,1,2024-08-26 15:18:28,5,2024-08-26 09:48:28,
3766,3b2736a5-6430-11ef-b06f-e67b749ae16a,,80258.0,350.0,1,,1,2024-08-27 10:22:58,5,2024-08-27 04:52:58,
3767,7d3cf88e-6438-11ef-b06f-e67b749ae16a,,79937.0,4300.0,1,,1,2024-08-27 11:22:05,5,2024-08-27 05:52:05,
3768,a390b567-644c-11ef-b06f-e67b749ae16a,,79280.0,14168.0,1,,1,2024-08-27 13:46:19,5,2024-08-27 08:16:19,
3769,b1633b96-644c-11ef-b06f-e67b749ae16a,,80254.0,312.0,1,,1,2024-08-27 13:46:42,5,2024-08-27 08:16:42,
3770,6cc4d840-6456-11ef-b06f-e67b749ae16a,,80316.0,11900.0,1,,1,2024-08-27 14:56:22,5,2024-08-27 09:26:22,
3771,78dc586b-6459-11ef-b06f-e67b749ae16a,,80204.0,9350.0,1,,1,2024-08-27 15:18:11,5,2024-08-27 09:48:11,
3772,d2780586-645b-11ef-b06f-e67b749ae16a,,79132.0,350.0,0,,1,2024-08-27 15:35:00,5,2024-08-27 10:05:00,
3773,6780a33f-645f-11ef-b06f-e67b749ae16a,,71834.0,6252.0,1,,1,2024-08-27 16:00:39,5,2024-08-27 10:30:39,
3774,6ca15482-646d-11ef-b06f-e67b749ae16a,,72658.0,590.0,1,,1,2024-08-27 17:41:00,5,2024-08-27 12:11:00,
3775,8f8c4504-6476-11ef-b06f-e67b749ae16a,,80374.0,38700.0,0,,1,2024-08-27 18:46:24,5,2024-08-27 13:16:24,
3776,69c8fd30-64fa-11ef-b06f-e67b749ae16a,,76426.0,2000.0,1,,1,2024-08-28 10:30:15,5,2024-08-28 05:00:15,
3777,5a02704b-650b-11ef-b06f-e67b749ae16a,,80399.0,196.0,0,,1,2024-08-28 12:31:30,5,2024-08-28 07:01:30,
3778,8f58a824-6519-11ef-b06f-e67b749ae16a,,80289.0,500.0,1,,1,2024-08-28 14:13:12,5,2024-08-28 08:43:12,
3779,4d19a5e0-6527-11ef-b06f-e67b749ae16a,,80443.0,31560.0,1,,1,2024-08-28 15:51:34,5,2024-08-28 10:21:34,
3780,e7ae5d4e-65c8-11ef-b06f-e67b749ae16a,,80544.0,400.0,1,,1,2024-08-29 11:08:22,5,2024-08-29 05:38:22,
3781,e7b41bb7-65c8-11ef-b06f-e67b749ae16a,,80544.0,400.0,1,,1,2024-08-29 11:08:22,5,2024-08-29 05:38:22,
3782,6496e46b-65d5-11ef-b06f-e67b749ae16a,,79529.0,14500.0,1,,1,2024-08-29 12:37:46,5,2024-08-29 07:07:46,
3783,7c996b71-65da-11ef-b06f-e67b749ae16a,,80586.0,380.0,1,,1,2024-08-29 13:14:13,5,2024-08-29 07:44:13,
3784,72544437-65f5-11ef-b06f-e67b749ae16a,,80512.0,300.0,1,,1,2024-08-29 16:27:13,5,2024-08-29 10:57:13,
3785,4ea01f0f-6604-11ef-b06f-e67b749ae16a,,79530.0,900.0,1,,1,2024-08-29 18:13:35,5,2024-08-29 12:43:35,
3786,4e656558-668b-11ef-b06f-e67b749ae16a,,80665.0,4830.0,0,,1,2024-08-30 10:19:57,5,2024-08-30 04:49:57,
3787,efcbde4e-6699-11ef-b06f-e67b749ae16a,,80448.0,32000.0,1,,1,2024-08-30 12:04:41,5,2024-08-30 06:34:41,
3788,a829d1a1-66a8-11ef-b06f-e67b749ae16a,,75504.0,7900.0,1,,1,2024-08-30 13:50:03,5,2024-08-30 08:20:03,
3789,da7a80bc-66bd-11ef-b06f-e67b749ae16a,,78927.0,3015.68,1,,1,2024-08-30 16:21:47,5,2024-08-30 10:51:47,
3790,1304fe4c-66c3-11ef-b06f-e67b749ae16a,,80738.0,80.0,1,,1,2024-08-30 16:59:09,5,2024-08-30 11:29:09,
3791,130abafa-66c3-11ef-b06f-e67b749ae16a,,80738.0,80.0,1,,1,2024-08-30 16:59:09,5,2024-08-30 11:29:09,
3792,7abc5631-6755-11ef-b06f-e67b749ae16a,,80763.0,250.0,1,,1,2024-08-31 10:27:10,5,2024-08-31 04:57:10,
3793,40937faa-675c-11ef-b06f-e67b749ae16a,,80780.0,450.0,1,,1,2024-08-31 11:15:38,5,2024-08-31 05:45:38,
3794,8eae996c-6777-11ef-b06f-e67b749ae16a,,80844.0,5250.0,1,,1,2024-08-31 14:31:06,5,2024-08-31 09:01:06,
3795,64cefdc5-6789-11ef-b06f-e67b749ae16a,,80867.0,3950.0,1,,1,2024-08-31 16:38:47,5,2024-08-31 11:08:47,
3796,0caa313d-6794-11ef-b06f-e67b749ae16a,,80800.0,1200.0,1,,1,2024-08-31 17:55:03,5,2024-08-31 12:25:03,
3797,026c7c03-6821-11ef-b06f-e67b749ae16a,,80601.0,4400.0,1,,1,2024-09-01 10:44:05,5,2024-09-01 05:14:05,
3798,0c4d508e-682b-11ef-b06f-e67b749ae16a,,80696.0,1400.0,1,,1,2024-09-01 11:55:57,5,2024-09-01 06:25:57,
3799,a624e565-6832-11ef-b06f-e67b749ae16a,7550.0,,37500.0,0,,1,2024-09-01 12:50:21,5,2024-09-01 07:20:21,
3800,40184243-6837-11ef-b06f-e67b749ae16a,,80960.0,400.0,1,,1,2024-09-01 13:23:17,5,2024-09-01 07:53:17,
3801,1aed4e03-6839-11ef-b06f-e67b749ae16a,,80827.0,1404.0,1,,1,2024-09-01 13:36:34,5,2024-09-01 08:06:34,
3802,22264500-684e-11ef-b06f-e67b749ae16a,,81005.0,80.0,1,,1,2024-09-01 16:07:06,5,2024-09-01 10:37:06,
3803,5267bc31-68d9-11ef-b06f-e67b749ae16a,,81028.0,1275.0,1,,1,2024-09-02 08:43:27,5,2024-09-02 03:13:27,
3804,4ef028a2-68e2-11ef-b06f-e67b749ae16a,,81047.0,300.0,1,,1,2024-09-02 09:47:46,5,2024-09-02 04:17:46,
3805,70bf36fd-68ea-11ef-b06f-e67b749ae16a,7757.0,,8984.28,0,,1,2024-09-02 10:45:59,5,2024-09-02 05:15:59,
3806,49d29886-68f5-11ef-b06f-e67b749ae16a,,79000.0,11200.0,1,,1,2024-09-02 12:03:38,5,2024-09-02 06:33:38,
3807,5dacc9f6-68f5-11ef-b06f-e67b749ae16a,,81105.0,420.0,1,,1,2024-09-02 12:04:11,5,2024-09-02 06:34:11,
3808,6fd32c2d-68fb-11ef-b06f-e67b749ae16a,,81121.0,1900.0,1,,1,2024-09-02 12:47:39,5,2024-09-02 07:17:39,
3809,343d1e95-68fe-11ef-b06f-e67b749ae16a,,81125.0,11000.0,1,,1,2024-09-02 13:07:27,5,2024-09-02 07:37:27,
3810,133ad80e-6906-11ef-b06f-e67b749ae16a,,81019.0,2800.0,0,,1,2024-09-02 14:03:48,5,2024-09-02 08:33:48,
3811,e53e4140-6913-11ef-b06f-e67b749ae16a,,81157.0,1650.0,1,,1,2024-09-02 15:42:44,5,2024-09-02 10:12:44,
3812,0dcbc33e-691c-11ef-b06f-e67b749ae16a,,81092.0,740.0,1,,1,2024-09-02 16:41:08,5,2024-09-02 11:11:08,
3813,50f4cafd-6926-11ef-b06f-e67b749ae16a,7762.0,,24871.96,0,,1,2024-09-02 17:54:35,5,2024-09-02 12:24:35,
3814,2be9a575-6927-11ef-b06f-e67b749ae16a,,81195.0,1500.0,1,,1,2024-09-02 18:00:43,5,2024-09-02 12:30:43,
3815,285f5d1f-69a4-11ef-b06f-e67b749ae16a,,81034.0,100.0,1,,1,2024-09-03 08:55:24,5,2024-09-03 03:25:24,
3816,14afdf55-69a9-11ef-b06f-e67b749ae16a,,81235.0,600.0,0,,1,2024-09-03 09:30:38,5,2024-09-03 04:00:38,
3817,08cfb256-69b9-11ef-b06f-e67b749ae16a,,81265.0,4400.0,0,,1,2024-09-03 11:24:50,5,2024-09-03 05:54:50,
3818,a1a5d7cb-69c7-11ef-b06f-e67b749ae16a,,81299.0,1900.0,0,,1,2024-09-03 13:09:20,5,2024-09-03 07:39:20,
3819,2d0add35-69db-11ef-b06f-e67b749ae16a,,81144.0,450.0,1,,1,2024-09-03 15:29:14,5,2024-09-03 09:59:14,
3820,5fc2bc75-6a7a-11ef-b06f-e67b749ae16a,,75405.0,1254.0,1,,1,2024-09-04 10:28:49,5,2024-09-04 04:58:49,
3821,d1b67976-6a7a-11ef-b06f-e67b749ae16a,,81338.0,4300.0,1,,1,2024-09-04 10:32:00,5,2024-09-04 05:02:00,
3822,1264028f-6a8b-11ef-b06f-e67b749ae16a,,81419.0,350.0,1,,1,2024-09-04 12:28:21,5,2024-09-04 06:58:21,
3823,b67bed0d-6a8d-11ef-b06f-e67b749ae16a,,81426.0,1600.0,1,,1,2024-09-04 12:47:15,5,2024-09-04 07:17:15,
3824,3128bf9c-6a8f-11ef-b06f-e67b749ae16a,,80178.0,6720.0,0,,1,2024-09-04 12:57:50,5,2024-09-04 07:27:50,
3825,c90de253-6aa6-11ef-b06f-e67b749ae16a,,81466.0,320.0,1,,1,2024-09-04 15:46:44,5,2024-09-04 10:16:44,
3826,cc51a8ee-6aa7-11ef-b06f-e67b749ae16a,,81469.0,1050.0,1,,1,2024-09-04 15:53:59,5,2024-09-04 10:23:59,
3827,b2b5952c-6aab-11ef-b06f-e67b749ae16a,7776.0,,35300.0,0,,1,2024-09-04 16:21:54,5,2024-09-04 10:51:54,
3828,08325207-6ab2-11ef-b06f-e67b749ae16a,,80867.0,1750.0,1,,1,2024-09-04 17:07:14,5,2024-09-04 11:37:14,
3829,d497816e-6b45-11ef-b06f-e67b749ae16a,,81420.0,760.0,1,,1,2024-09-05 10:45:13,5,2024-09-05 05:15:13,
3830,664c30d2-6b47-11ef-b06f-e67b749ae16a,,81377.0,30.0,1,,1,2024-09-05 10:56:27,5,2024-09-05 05:26:27,
3831,1f4614b8-6b4b-11ef-b06f-e67b749ae16a,7779.0,,7136.0,0,,1,2024-09-05 11:23:06,5,2024-09-05 05:53:06,
3832,9a7617a4-6b4d-11ef-b06f-e67b749ae16a,,81525.0,6750.0,1,,1,2024-09-05 11:40:51,5,2024-09-05 06:10:51,
3833,65a475e0-6b78-11ef-b06f-e67b749ae16a,,51454.0,200.0,0,,1,2024-09-05 16:47:11,5,2024-09-05 11:17:11,
3834,15064395-6b7d-11ef-b06f-e67b749ae16a,,81604.0,1400.0,0,,1,2024-09-05 17:20:43,5,2024-09-05 11:50:43,
3835,1515f8c4-6b7d-11ef-b06f-e67b749ae16a,,81604.0,1400.0,0,,1,2024-09-05 17:20:44,5,2024-09-05 11:50:44,
3836,5f919669-6c03-11ef-b06f-e67b749ae16a,,81604.0,6375.0,0,,1,2024-09-06 09:22:01,5,2024-09-06 03:52:01,
3837,e2ff5992-6c03-11ef-b06f-e67b749ae16a,,81464.0,300.0,0,,1,2024-09-06 09:25:42,5,2024-09-06 03:55:42,
3838,974c1474-6c06-11ef-b06f-e67b749ae16a,,80246.0,28000.0,0,,1,2024-09-06 09:45:03,5,2024-09-06 04:15:03,
3839,7b6fae5e-6c0f-11ef-b06f-e67b749ae16a,,81659.0,5400.0,1,,1,2024-09-06 10:48:42,5,2024-09-06 05:18:42,
3840,1e19f59d-6c13-11ef-b06f-e67b749ae16a,,81670.0,3600.0,1,,1,2024-09-06 11:14:43,5,2024-09-06 05:44:43,
3841,26e79ba3-6c1a-11ef-b06f-e67b749ae16a,,81691.0,480.0,1,,1,2024-09-06 12:05:04,5,2024-09-06 06:35:04,
3842,476eec0c-6c29-11ef-b06f-e67b749ae16a,,80847.0,10200.0,1,,1,2024-09-06 13:53:21,5,2024-09-06 08:23:21,
3843,1cc4af47-6c2b-11ef-b06f-e67b749ae16a,,81710.0,2950.0,1,,1,2024-09-06 14:06:29,5,2024-09-06 08:36:29,
3844,4b6c8be9-6c32-11ef-b06f-e67b749ae16a,,81680.0,5400.0,0,,1,2024-09-06 14:57:54,5,2024-09-06 09:27:54,
3845,afe841c3-6c37-11ef-b06f-e67b749ae16a,,81730.0,650.0,1,,1,2024-09-06 15:36:30,5,2024-09-06 10:06:30,
3846,a82a3090-6c3c-11ef-b06f-e67b749ae16a,,81673.0,560.0,1,,1,2024-09-06 16:12:04,5,2024-09-06 10:42:04,
3847,2b7100ae-6c50-11ef-b06f-e67b749ae16a,,81751.0,7900.0,1,,1,2024-09-06 18:31:45,5,2024-09-06 13:01:45,
3848,5cc04a17-6cce-11ef-b06f-e67b749ae16a,7794.0,,4992.0,0,,1,2024-09-07 09:35:04,5,2024-09-07 04:05:04,
3849,3888033f-6cd3-11ef-b06f-e67b749ae16a,,81789.0,200.0,1,,1,2024-09-07 10:09:51,5,2024-09-07 04:39:51,
3850,c15d37c2-6cd3-11ef-b06f-e67b749ae16a,,81798.0,140.0,1,,1,2024-09-07 10:13:40,5,2024-09-07 04:43:40,
3851,0f76d7df-6cd4-11ef-b06f-e67b749ae16a,,81696.0,380.0,1,,1,2024-09-07 10:15:52,5,2024-09-07 04:45:52,
3852,a32a8647-6cd4-11ef-b06f-e67b749ae16a,,81175.0,180.0,1,,1,2024-09-07 10:19:59,5,2024-09-07 04:49:59,
3853,f3bd8df2-6cd5-11ef-b06f-e67b749ae16a,,81774.0,115200.0,1,,1,2024-09-07 10:29:24,5,2024-09-07 04:59:24,
3854,9d1223ea-6cdf-11ef-b06f-e67b749ae16a,,81440.0,3000.0,1,,1,2024-09-07 11:38:34,5,2024-09-07 06:08:34,
3855,4034c038-6ce3-11ef-b06f-e67b749ae16a,,81821.0,80.0,1,,1,2024-09-07 12:04:36,5,2024-09-07 06:34:36,
3856,7313a2d1-6ce4-11ef-b06f-e67b749ae16a,,81721.0,2000.0,1,,1,2024-09-07 12:13:11,5,2024-09-07 06:43:11,
3857,27982244-6ce8-11ef-b06f-e67b749ae16a,,81609.0,12000.0,1,,1,2024-09-07 12:39:42,5,2024-09-07 07:09:42,
3858,79e8f8ce-6cf4-11ef-b06f-e67b749ae16a,,80852.0,3030.0,1,,1,2024-09-07 14:07:54,5,2024-09-07 08:37:54,
3859,6ad38693-6d17-11ef-b06f-e67b749ae16a,,81918.0,21.0,1,,1,2024-09-07 18:18:01,5,2024-09-07 12:48:01,
3860,c8828528-6da7-11ef-b06f-e67b749ae16a,,81959.0,870.0,1,,1,2024-09-08 11:31:26,5,2024-09-08 06:01:26,
3861,cea4d2c1-6daa-11ef-b06f-e67b749ae16a,,81980.0,1600.0,1,,1,2024-09-08 11:53:05,5,2024-09-08 06:23:05,
3862,090d03b1-6db1-11ef-b06f-e67b749ae16a,,81995.0,1000.0,1,,1,2024-09-08 12:37:40,5,2024-09-08 07:07:40,
3863,4bcf3ebd-6db3-11ef-b06f-e67b749ae16a,,80807.0,4800.0,1,,1,2024-09-08 12:53:51,5,2024-09-08 07:23:51,
3864,8f85adcf-6db5-11ef-b06f-e67b749ae16a,,82007.0,70.0,1,,1,2024-09-08 13:10:03,5,2024-09-08 07:40:03,
3865,ab7c84d5-6dbb-11ef-b06f-e67b749ae16a,,81963.0,1950.0,0,,1,2024-09-08 13:53:47,5,2024-09-08 08:23:47,
3866,cbcc1cf0-6dbb-11ef-b06f-e67b749ae16a,,81942.0,4950.0,0,,1,2024-09-08 13:54:41,5,2024-09-08 08:24:41,
3867,6ddc7ae4-6dd7-11ef-b06f-e67b749ae16a,,82022.0,1800.0,1,,1,2024-09-08 17:12:30,5,2024-09-08 11:42:30,
3868,6c91ff37-6e74-11ef-b06f-e67b749ae16a,,80885.0,1160.0,1,,1,2024-09-09 11:56:18,5,2024-09-09 06:26:18,
3869,6f8f44e1-6e78-11ef-b06f-e67b749ae16a,,82089.0,120.0,1,,1,2024-09-09 12:25:01,5,2024-09-09 06:55:01,
3870,4fc28f14-6e7b-11ef-b06f-e67b749ae16a,,81986.0,475.0,1,,1,2024-09-09 12:45:36,5,2024-09-09 07:15:36,
3871,39b73f3c-6e83-11ef-b06f-e67b749ae16a,,80457.0,850.0,1,,1,2024-09-09 13:42:15,5,2024-09-09 08:12:15,
3872,95e089e8-6f36-11ef-b06f-e67b749ae16a,,82278.0,5300.0,1,,1,2024-09-10 11:06:10,5,2024-09-10 05:36:10,
3873,8f083757-6f3f-11ef-b06f-e67b749ae16a,,80969.0,4250.0,1,,1,2024-09-10 12:10:24,5,2024-09-10 06:40:24,
3874,e442096d-6f40-11ef-b06f-e67b749ae16a,,82310.0,0.0,1,,1,2024-09-10 12:19:56,5,2024-09-10 06:49:56,
3875,41370f9e-6f50-11ef-b06f-e67b749ae16a,,82122.0,2400.0,1,,1,2024-09-10 14:09:55,5,2024-09-10 08:39:55,
3876,af140886-6f5d-11ef-b06f-e67b749ae16a,,80874.0,2480.0,1,,1,2024-09-10 15:46:03,5,2024-09-10 10:16:03,
3877,7a109c51-6f60-11ef-b06f-e67b749ae16a,,82367.0,3200.0,1,,1,2024-09-10 16:06:02,5,2024-09-10 10:36:02,
3878,aefbb8bb-6f73-11ef-b06f-e67b749ae16a,,82340.0,2400.0,1,,1,2024-09-10 18:23:31,5,2024-09-10 12:53:31,
3879,e461f70c-6ffc-11ef-b06f-e67b749ae16a,,81636.0,2000.0,1,,1,2024-09-11 10:45:42,5,2024-09-11 05:15:42,
3880,3ca35df7-7000-11ef-b06f-e67b749ae16a,,82404.0,2000.0,1,,1,2024-09-11 11:09:39,5,2024-09-11 05:39:39,
3881,0327be0f-7014-11ef-b06f-e67b749ae16a,,82219.0,1500.0,1,,1,2024-09-11 13:31:12,5,2024-09-11 08:01:12,
3882,572a81ad-7023-11ef-b06f-e67b749ae16a,,82504.0,1580.0,1,,1,2024-09-11 15:20:56,5,2024-09-11 09:50:56,
3883,3da555ea-702a-11ef-b06f-e67b749ae16a,,82353.0,1300.0,1,,1,2024-09-11 16:10:19,5,2024-09-11 10:40:19,
3884,c3fc8427-7034-11ef-b06f-e67b749ae16a,,81618.0,650.0,1,,1,2024-09-11 17:25:40,5,2024-09-11 11:55:40,
3885,987348f4-70c3-11ef-b06f-e67b749ae16a,,82414.0,6290.0,0,,1,2024-09-12 10:28:05,5,2024-09-12 04:58:05,
3886,5d67a2a6-70c8-11ef-b06f-e67b749ae16a,,82597.0,800.0,1,,1,2024-09-12 11:02:13,5,2024-09-12 05:32:13,
3887,1de6f5a3-70ea-11ef-b06f-e67b749ae16a,,82337.0,560.0,1,,1,2024-09-12 15:03:49,5,2024-09-12 09:33:49,
3888,c3f587d8-70ea-11ef-b06f-e67b749ae16a,,82659.0,4500.0,1,,1,2024-09-12 15:08:28,5,2024-09-12 09:38:28,
3889,2bd06cd5-70ff-11ef-b06f-e67b749ae16a,,82655.0,280.0,1,,1,2024-09-12 17:34:32,5,2024-09-12 12:04:32,
3890,cfb164f2-7182-11ef-b06f-e67b749ae16a,,82694.0,400.0,1,,1,2024-09-13 09:16:51,5,2024-09-13 03:46:51,
3891,1e34ba53-7187-11ef-b06f-e67b749ae16a,,82712.0,550.0,1,,1,2024-09-13 09:47:41,5,2024-09-13 04:17:41,
3892,3d432f39-7191-11ef-b06f-e67b749ae16a,,82691.0,2200.0,1,,1,2024-09-13 11:00:08,5,2024-09-13 05:30:08,
3893,566e4d1f-719b-11ef-b06f-e67b749ae16a,,82758.0,500.0,1,,1,2024-09-13 12:12:25,5,2024-09-13 06:42:25,
3894,568e25c2-719b-11ef-b06f-e67b749ae16a,,82758.0,500.0,1,,1,2024-09-13 12:12:25,5,2024-09-13 06:42:25,
3895,fcfcf2fc-71a3-11ef-b06f-e67b749ae16a,,82630.0,17400.0,0,,1,2024-09-13 13:14:20,5,2024-09-13 07:44:20,
3896,fcfd1c49-71a3-11ef-b06f-e67b749ae16a,,82630.0,17400.0,0,,1,2024-09-13 13:14:20,5,2024-09-13 07:44:20,
3897,b05b9f87-71b3-11ef-b06f-e67b749ae16a,,82645.0,750.0,1,,1,2024-09-13 15:06:44,5,2024-09-13 09:36:44,
3898,64fe908f-71b7-11ef-b06f-e67b749ae16a,7852.0,,22500.0,0,,1,2024-09-13 15:33:15,5,2024-09-13 10:03:15,
3899,d8e6fd83-71c7-11ef-b06f-e67b749ae16a,,80144.0,7301.0,1,,1,2024-09-13 17:31:02,5,2024-09-13 12:01:02,
3900,352d50eb-71ca-11ef-b06f-e67b749ae16a,,82828.0,450.0,1,,1,2024-09-13 17:47:56,5,2024-09-13 12:17:56,
3901,111f4933-7257-11ef-b06f-e67b749ae16a,,82804.0,2250.0,1,,1,2024-09-14 10:36:14,5,2024-09-14 05:06:14,
3902,2e44ce12-7296-11ef-b06f-e67b749ae16a,,82904.0,360.0,1,,1,2024-09-14 18:08:01,5,2024-09-14 12:38:01,
3903,6bdd644c-7297-11ef-b06f-e67b749ae16a,,82976.0,300.0,1,,1,2024-09-14 18:16:54,5,2024-09-14 12:46:54,
3904,05aae4cf-729d-11ef-b06f-e67b749ae16a,,82411.0,2700.0,1,,1,2024-09-14 18:57:00,5,2024-09-14 13:27:00,
