product_id,product_ref,currency_id,name,description,sku,isbn,mpn,category_id,price,cost,code,keywords,barcode,quantity,minimum_quantity,re_order_level,current_stock,rack_no,subtract_stock,image_id,status,created_at,created_user_id,updated_at,updated_user_id
5173,5d837b2f-5c18-11ee-ac5a-5254007123c1,1,Flexyble TT Roll (LCL),,466*,,,109.0,4200.0,2600.0,1,,,32,1,3,0,All,1,,1,2023-09-26 08:27:01,5,2025-03-09 05:35:40,5.0
5174,424e052f-5c1d-11ee-ac5a-5254007123c1,1,Kevin Door Lock Smal,,2670*,,,158.0,5800.0,4250.0,1,,,15,1,3,0,All,1,,1,2023-09-26 09:02:03,5,2025-03-15 10:05:11,5.0
5175,696c7cdd-5c1d-11ee-ac5a-5254007123c1,1,Kitchen Sink Large,,2671*,,,263.0,6800.0,5100.0,1,,,24,1,3,0,All,1,,1,2023-09-26 09:03:08,5,2025-03-22 10:09:00,5.0
5176,199ee267-5c23-11ee-ac5a-5254007123c1,1,Bouth Heavy 80W,,4661*,,,50.0,1350.0,890.0,1,,,1,1,3,0,B-2,1,,1,2023-09-26 09:43:51,5,2024-11-05 07:44:42,5.0
5177,94d5facd-5c41-11ee-ac5a-5254007123c1,1,Screw Driver R/H 10 Cross-250mm,,4663*,,,85.0,480.0,291.65,1,,,1,1,3,0,B-1,1,,1,2023-09-26 13:22:03,5,2024-05-28 11:42:15,5.0
5178,0acbe194-5c44-11ee-ac5a-5254007123c1,1, GI Bolts & Nuts Roofing 1/4X4 1/2,,1050*,,,333.0,45.0,25.27,1,,,123,1,3,0,All,1,,1,2023-09-26 13:39:40,5,2025-03-04 04:23:28,5.0
5179,9151ed1f-5c44-11ee-ac5a-5254007123c1,1,Gas Regulator-PLM(With Excess Flow Valve),,4665*,,,128.0,1850.0,1320.0,1,,,2,1,3,0,All,1,,1,2023-09-26 13:43:26,5,2025-03-23 10:40:44,5.0
5180,560b65de-5c5d-11ee-ac5a-5254007123c1,1,4 Inch Tubewell 0.5HP-ARPICO,,4667*,,,10.0,39000.0,24446.0,1,,,1,1,3,0,All,1,,1,2023-09-26 16:40:44,5,2025-03-21 10:55:10,5.0
5181,da61cb2d-5ce9-11ee-ac5a-5254007123c1,1,Box Bar 2 x 1 (1.6mm) Bb2,,4666*,,,152.0,4600.0,2975.0,1,,,13,1,3,0,All,1,,1,2023-09-27 09:26:35,5,2025-03-16 07:58:40,5.0
5182,d9cb3ec0-5d13-11ee-ac5a-5254007123c1,1,Green Barbed Wire 20KG(Katu Kambi Roll),,385*,,,102.0,13800.0,11380.0,1,,,0,1,3,0,All,1,,1,2023-09-27 14:27:13,5,2025-02-19 11:40:36,5.0
5183,9c8f96f0-5d16-11ee-ac5a-5254007123c1,1,1 1/4 Valve Socket ,,3040* ,,,313.0,130.0,89.0,1,,,38,1,3,0,All,1,,1,2023-09-27 14:46:59,5,2024-12-18 04:49:10,5.0
5184,f521c8e1-5d1a-11ee-ac5a-5254007123c1,1,1'' End Cap ,,3032* ,,,310.0,60.0,47.0,1,,,29,1,20,0,All,1,,1,2023-09-27 15:18:05,5,2025-03-22 10:09:00,5.0
5185,41defd92-5d1b-11ee-ac5a-5254007123c1,1,Faucet Socket 3 [90PNT11]- ARPICO,,4670*,,,118.0,680.0,370.0,1,,,2,1,3,0,All,1,,1,2023-09-27 15:20:14,5,2025-03-15 04:26:17,5.0
5186,623a294a-5dbd-11ee-ac5a-5254007123c1,1,Condencer 20UF-(Pin),,4671*,,,213.0,1200.0,808.3,1,,,6,1,3,0,All,1,,1,2023-09-28 10:40:47,5,2025-03-10 04:54:19,5.0
5187,0dc5254a-5dc8-11ee-ac5a-5254007123c1,1,Condencer 35UF-(Wire),,4673*,,,213.0,1250.0,776.83,1,,,6,1,3,0,All,1,,1,2023-09-28 11:57:10,5,2024-12-02 04:55:54,5.0
5188,a9c0756e-5dd0-11ee-ac5a-5254007123c1,1,Condencer 12.5UF-(Pin),,4674*,,,213.0,650.0,392.04,1,,,5,1,3,0,All,1,,1,2023-09-28 12:58:47,5,2024-08-15 06:04:28,
5189,4b274ebf-5dd5-11ee-ac5a-5254007123c1,1,PVC Pipe 3/4 NATIONAL,,4531*,,,113.0,980.0,590.09,1,,,6,1,3,0,All,1,,1,2023-09-28 13:31:56,5,2025-02-17 08:04:48,5.0
5190,8615e7a9-5dd5-11ee-ac5a-5254007123c1,1,PVC Pipe 3/4 NATIONAL-(1FT),,4532*-(1FT),,,113.0,70.0,32.0,1,,,-32,1,3,0,All,1,,1,2023-09-28 13:33:35,5,2025-03-03 08:51:06,5.0
5191,192b41ad-5dd9-11ee-ac5a-5254007123c1,1,National Solvent Cement Gum 250G,,4676*,,,112.0,1550.0,1004.4,1,,,1,1,3,0,All,1,,1,2023-09-28 13:59:10,5,2023-12-29 13:38:39,
5192,43fb85a6-5dd9-11ee-ac5a-5254007123c1,1,Arpico Solvent Cement Gum 500G,,4677*,,,112.0,3490.0,1838.95,1,,,0,1,3,0,All,1,,1,2023-09-28 14:00:22,5,2025-03-20 03:54:13,5.0
5193,655e17a6-5ddb-11ee-ac5a-5254007123c1,1, 7/0.67 Earth Wire (50M)-ORANGE,,4395*,,,109.0,9495.0,7026.3,1,,,1,1,3,0,All,1,,1,2023-09-28 14:15:37,5,2023-12-12 13:19:45,5.0
5194,8f82082f-5dfa-11ee-ac5a-5254007123c1,1,Butt Hingers Brass 3x3/4 (2PCS),,4678*,,,154.0,550.0,350.0,1,,,23,1,3,0,All,1,,1,2023-09-28 17:58:42,5,2025-02-23 04:58:58,5.0
5195,454ac73e-5dfb-11ee-ac5a-5254007123c1,1,Gate Nobs (Trishula),,4679*,,,1.0,180.0,60.0,1,,,36,1,3,0,All,1,,1,2023-09-28 18:03:47,5,2024-04-04 05:12:10,
5196,9fd34f5f-5dfb-11ee-ac5a-5254007123c1,1,Wadimbu Mal (pvc),,4680*,,,1.0,180.0,60.0,1,,,0,1,3,0,All,1,,1,2023-09-28 18:06:19,5,2024-12-12 07:41:49,
5197,f513837b-5dfb-11ee-ac5a-5254007123c1,1,Gate Weel (Nylon),,4681*,,,1.0,1650.0,950.0,1,,,4,1,3,0,All,1,,1,2023-09-28 18:08:42,5,2023-12-23 07:24:25,
5198,3419ef52-5f50-11ee-ac5a-5254007123c1,1,Safetaa/LED/15W/B22/CD-KV,,4682*,,,145.0,1350.0,700.0,1,,,1,1,3,0,All,1,,1,2023-09-30 10:44:17,5,2024-08-12 08:35:10,5.0
5199,55e1bf22-5f50-11ee-ac5a-5254007123c1,1, Kambi 16mm [LANVA],,718* 16Lanva,,,153.0,3500.0,2850.0,1,,,2,1,3,0,All,1,,1,2023-09-30 10:45:13,5,2025-01-25 04:15:43,5.0
5200,82133ee2-5f74-11ee-ac5a-5254007123c1,1,LED Indicator-Green-KV,,4683*,,,151.0,1090.0,799.25,1,,,12,1,3,0,A-1,1,,1,2023-09-30 15:04:09,5,2025-01-24 10:37:23,5.0
5201,a1b28b7d-5f74-11ee-ac5a-5254007123c1,1, LED Indicator Blue-KV,,4684*,,,151.0,1090.0,799.25,1,,,1,1,3,0,A-1,1,,1,2023-09-30 15:05:02,5,2024-10-09 04:36:41,5.0
5202,fe28eee8-5f76-11ee-ac5a-5254007123c1,1,Earth Rod And Clamp-KV,,4685*,,,151.0,4200.0,2500.0,1,,,2,1,3,0,All,1,,1,2023-09-30 15:21:56,5,2025-01-24 10:37:23,5.0
5203,7a98176b-5f79-11ee-ac5a-5254007123c1,1,Box Socket  27mm,,4686*,,,100.0,1150.0,770.0,1,,,2,1,3,0,All,1,,1,2023-09-30 15:39:44,5,2025-03-01 07:05:54,5.0
5204,a5d3b3b6-5f7c-11ee-ac5a-5254007123c1,1,Box Socket 21mm-Normal,,4687*,,,100.0,1200.0,520.0,1,,,0,1,3,0,All,1,,1,2023-09-30 16:02:25,5,2024-10-11 04:24:50,
5205,c516c84f-5f7c-11ee-ac5a-5254007123c1,1,Box Socket 22mm-Normal,,4688*,,,100.0,680.0,418.5,1,,,3,1,3,0,All,1,,1,2023-09-30 16:03:18,5,2024-11-03 03:01:13,5.0
5206,d6da96a7-5f7c-11ee-ac5a-5254007123c1,1,Box Socket 27mm-Normal,,4689*,,,100.0,850.0,495.0,1,,,3,1,3,0,All,1,,1,2023-09-30 16:03:48,5,2025-01-08 12:16:33,
5207,07d77ec1-600d-11ee-ac5a-5254007123c1,1,Maq Foil Single Side-1M [3mmx100],,3638*,,,1.0,260.0,166.02,1,,,74,1,3,0,All,1,,1,2023-10-01 09:15:57,5,2025-03-16 08:14:42,5.0
5208,f38ef96b-60db-11ee-ac5a-5254007123c1,1,Motor Lord Switch 12A (BOX),,3082*,,,239.0,680.0,280.0,1,,,8,1,3,0,All,1,,1,2023-10-02 09:57:09,5,2024-06-05 09:49:36,5.0
5209,05aef955-60dc-11ee-ac5a-5254007123c1,1,Motor Lord Switch 15A (BOX),,3082*,,,239.0,680.0,300.0,1,,,2,1,3,0,All,1,,1,2023-10-02 09:57:39,5,2025-02-23 09:06:27,5.0
5210,19aa9681-60dc-11ee-ac5a-5254007123c1,1,Motor Lord Switch 10A (BOX),,3082*,,,239.0,680.0,300.0,1,,,8,1,3,0,All,1,,1,2023-10-02 09:58:13,5,2025-02-21 06:21:09,5.0
5211,2f5f2d3b-60dc-11ee-ac5a-5254007123c1,1,Motor Lord Switch 7A (BOX),,3082*,,,239.0,680.0,300.0,1,,,18,1,3,0,All,1,,1,2023-10-02 09:58:49,5,2024-07-25 12:53:35,5.0
5212,3b5d021a-60dc-11ee-ac5a-5254007123c1,1,Motor Lord Switch 6A (BOX),,3082*,,,239.0,680.0,300.0,1,,,13,1,3,0,All,1,,1,2023-10-02 09:59:10,5,2025-01-02 13:14:03,5.0
5213,51f33c8b-60df-11ee-ac5a-5254007123c1,1,Lock Soiber Hevy,,3081*,,,156.0,650.0,320.0,1,,,4,1,3,0,All,1,,1,2023-10-02 10:21:16,5,2024-06-11 10:59:06,5.0
5214,74022836-60df-11ee-ac5a-5254007123c1,1,Pannel Light Soiber,,4695*,,,156.0,680.0,400.0,1,,,5,1,3,0,All,1,,1,2023-10-02 10:22:13,5,2024-11-11 10:56:49,
5215,c082b950-60df-11ee-ac5a-5254007123c1,1,kondipattam-2.5,,4634*,,,155.0,180.0,90.0,1,,,79,1,3,0,All,1,,1,2023-10-02 10:24:21,5,2025-03-08 12:54:26,5.0
5216,f4e03773-60df-11ee-ac5a-5254007123c1,1,kondipattam-3,,4268*,,,155.0,480.0,250.0,1,,,11,1,3,0,All,1,,1,2023-10-02 10:25:49,5,2023-12-02 11:38:59,5.0
5217,35be4a53-60e0-11ee-ac5a-5254007123c1,1,kondipattam-4,,4692*,,,155.0,580.0,300.0,1,,,6,1,3,0,All,1,,1,2023-10-02 10:27:38,5,2023-10-02 15:41:28,5.0
5218,8b20d95f-60e0-11ee-ac5a-5254007123c1,1,kondipattam-5,,4693*,,,155.0,680.0,350.0,1,,,6,1,3,0,All,1,,1,2023-10-02 10:30:01,5,2023-10-02 15:41:43,5.0
5219,a7b4b185-60e0-11ee-ac5a-5254007123c1,1,kondipattam-6,,4694*,,,155.0,850.0,550.0,1,,,6,1,3,0,All,1,,1,2023-10-02 10:30:49,5,2024-05-02 17:38:41,5.0
5220,b7f82aa6-60f0-11ee-ac5a-5254007123c1,1,Motor Box S',,3078*,,,239.0,580.0,275.0,1,,,1,1,3,0,All,1,,1,2023-10-02 12:25:48,5,2024-12-05 10:03:04,
5221,d902530c-60ff-11ee-ac5a-5254007123c1,1,R/Socket 1 X 3/4 -(PHONEX)[32x25],,edit*,,,119.0,80.0,59.6,1,,,0,1,3,0,All,1,,1,2023-10-02 14:14:06,5,2024-04-07 09:08:00,5.0
5222,41c27318-61eb-11ee-ac5a-5254007123c1,1,PVC Ball Valve-1/2 LCD[DELUXE],,4696*,,,132.0,250.0,182.5,1,,,1,1,3,0,All,1,,1,2023-10-03 18:19:14,5,2024-06-28 04:43:05,5.0
5223,d9bbbc20-61eb-11ee-ac5a-5254007123c1,1,"PVC Ball Valve-1""' Slon",,4697*,,,132.0,800.0,560.0,1,,,0,1,3,0,All,1,,1,2023-10-03 18:23:29,5,2024-08-12 05:45:30,5.0
5224,21b6176a-6269-11ee-ac5a-5254007123c1,1,Tool Box 15,,2348*,,,33.0,3800.0,1915.47,1,,,0,1,3,0,All,1,,1,2023-10-04 09:20:17,5,2024-12-03 13:14:00,5.0
5225,2eba2612-6269-11ee-ac5a-5254007123c1,1,Tool Box 16,,2348*,,,33.0,4200.0,2052.29,1,,,0,1,3,0,All,1,,1,2023-10-04 09:20:39,5,2024-12-03 13:13:45,5.0
5226,a2157cbe-6269-11ee-ac5a-5254007123c1,1,G Clamp 3,,4698*,,,174.0,1200.0,693.0,1,,,0,1,3,0,All,1,,1,2023-10-04 09:23:52,5,2024-05-18 04:56:53,
5227,dad1a5a3-6269-11ee-ac5a-5254007123c1,1,G Clamp 6,,4699*,,,174.0,2800.0,1440.0,1,,,0,1,3,0,All,1,,1,2023-10-04 09:25:27,5,2024-10-23 08:15:21,5.0
5228,fe761fd3-6269-11ee-ac5a-5254007123c1,1,Deep Wall Motor Imperial 9[JLM1637],,4700*[JLM1637],,,174.0,1200.0,607.5,1,,,2,1,3,0,All,1,,1,2023-10-04 09:26:27,5,2024-02-29 04:20:52,5.0
5229,2d2511d1-626a-11ee-ac5a-5254007123c1,1,Deep Wall Motor Imperial 4[JLM1638],,4701*[JLM1638],,,174.0,1650.0,661.7,1,,,2,1,3,0,All,1,,1,2023-10-04 09:27:45,5,2023-10-04 04:04:41,5.0
5230,6d449c5b-6270-11ee-ac5a-5254007123c1,1,Carbon Brush Cap (4X4.5) (1 Pair),,3077*,,,272.0,320.0,145.0,1,,,34,1,3,0,All,1,,1,2023-10-04 10:12:30,5,2024-12-03 11:34:53,5.0
5231,8c000829-6272-11ee-ac5a-5254007123c1,1,Meson hadi 7 (Wood Point & Round),,3721*,,,24.0,680.0,445.0,1,,,0,1,3,0,All,1,,1,2023-10-04 10:27:40,5,2025-03-05 03:59:48,5.0
5232,1d59e3d8-6281-11ee-ac5a-5254007123c1,1,Wall Master Em. White 4L-ROBBIALAC,,4704*,,,261.0,8650.0,3460.0,1,,,12,1,3,0,All,1,,1,2023-10-04 12:11:57,5,2025-03-18 07:04:05,5.0
5233,5ca2a981-6281-11ee-ac5a-5254007123c1,1,wadu machine item ,,3083*,,,98.0,980.0,490.0,1,,,6,1,3,0,All,1,,1,2023-10-04 12:13:43,5,2024-10-07 12:10:16,5.0
5234,b7519743-6281-11ee-ac5a-5254007123c1,1,Wall Master Ena. Antique Brown 500ml-ROBBIALAC,,4705*,,,261.0,1790.0,1217.2,1,,,0,1,3,0,All,1,,1,2023-10-04 12:16:16,5,2024-10-20 04:31:17,
5235,dcf16255-6281-11ee-ac5a-5254007123c1,1,Wall Master Ena. Golden Brown 500ml-ROBBIALAC,,4706*,,,261.0,1790.0,1217.5,1,,,1,1,3,0,All,1,,1,2023-10-04 12:17:19,5,2024-12-30 02:58:44,
5236,1dfbf54e-6282-11ee-ac5a-5254007123c1,1,Wall Master Ena. Gulf Red 500ml-ROBBIALAC,,4707*,,,261.0,1790.0,1217.5,1,,,0,1,3,0,All,1,,1,2023-10-04 12:19:08,5,2024-04-08 05:14:12,
5237,8a7930d8-6285-11ee-ac5a-5254007123c1,1,Wall Master Wall Filler 10L-ROBBIALAC,,4392*,,,261.0,7500.0,3000.0,1,,,7,1,3,0,All,1,,1,2023-10-04 12:43:38,5,2025-03-20 10:16:34,5.0
5238,ab96e19b-6297-11ee-ac5a-5254007123c1,1,Multibone Ritefix 250ml [MBR250],,4710*,,,217.0,460.0,345.0,1,,,6,1,3,0,F-1,1,,1,2023-10-04 14:53:25,5,2025-01-11 11:18:59,5.0
5239,609fe52c-6298-11ee-ac5a-5254007123c1,1,Multibone GRIP 1L [GP1000],,4709*,,,217.0,3190.0,2552.0,1,,,0,1,3,0,All,1,,1,2023-10-04 14:58:29,5,2024-06-24 12:37:09,
5240,d393ef9e-629c-11ee-ac5a-5254007123c1,1,Multibone Silicon Tube 32g [SL32],,4711*,,,227.0,480.0,288.0,1,,,0,1,3,0,All,1,,1,2023-10-04 15:30:19,5,2024-08-08 09:42:13,5.0
5241,dc260289-62a1-11ee-ac5a-5254007123c1,1,Ali Wata Rope ,,4007*,,,30.0,3400.0,2650.0,1,,,30,1,3,0,All,1,,1,2023-10-04 16:06:21,5,2025-03-22 13:01:50,5.0
5242,becf27c4-62a4-11ee-ac5a-5254007123c1,1,Ali Wata Rope-1M [Electric Rope],,edit*-[1M],,,30.0,15.0,6.0,1,,,0,1,3,0,All,1,,1,2023-10-04 16:27:01,5,2024-12-24 18:10:47,5.0
5243,f3b8b39b-6354-11ee-ac5a-5254007123c1,1,Fevicol SH 500g,,2275*,,,103.0,4085.0,3063.0,1,,,0,1,3,0,All,1,,1,2023-10-05 13:28:21,5,2025-01-08 09:25:18,5.0
5244,d6dd80dc-642f-11ee-ac5a-5254007123c1,1,Breeze Weather Brilliant White 1L-NP,,4713*,,,190.0,2370.0,1137.6,1,,,1,1,3,0,All,1,,1,2023-10-06 15:35:12,5,2024-12-30 03:44:53,5.0
5245,09692f6d-6430-11ee-ac5a-5254007123c1,1,Breeze Weather Brilliant White 4L-NP,,4714*,,,190.0,8950.0,4296.0,1,,,12,1,3,0,All,1,,1,2023-10-06 15:36:37,5,2025-03-12 08:39:39,5.0
5246,cec234bf-64c2-11ee-ac5a-5254007123c1,1,Box Bar 4x2 (1.6mm) Bb4,,4715*,,,152.0,6950.0,5840.0,1,,,7,1,3,0,All,1,,1,2023-10-07 09:07:15,5,2025-02-15 09:46:12,5.0
5247,6d7f6445-64e7-11ee-ac5a-5254007123c1,1,Tee Hingers Copper 10 (OXF),,3004* Cppr,,,154.0,800.0,515.2,1,,,13,1,3,0,All,1,,1,2023-10-07 13:29:23,5,2025-03-06 12:24:52,5.0
5248,197274c9-64ed-11ee-ac5a-5254007123c1,1,Tee Hinges Copper 12 (OXF),,3004* Cppr,,,154.0,960.0,596.0,1,,,15,1,3,0,All,1,,1,2023-10-07 14:09:59,5,2025-03-08 06:24:56,5.0
5249,ea531fa2-64ed-11ee-ac5a-5254007123c1,1,Tee Hinges Copper 6 (OXF),,3004* Cppr,,,154.0,680.0,308.12,1,,,15,1,3,0,All,1,,1,2023-10-07 14:15:49,5,2024-10-31 09:18:21,5.0
5250,9cceabd2-64f6-11ee-ac5a-5254007123c1,1,Basin Tap 1/2 [B/K&Wt Venusitaly],,4719*,,,99.0,750.0,390.0,1,,,1,1,3,0,All,1,,1,2023-10-07 15:18:05,5,2024-06-26 06:13:38,
5251,dfac50ce-65a7-11ee-ac5a-5254007123c1,1,Box Bar 2 x 1 (1.2mm)-1FT Bb2,,3142*-[1FT],,,152.0,150.0,130.0,1,,,11,1,3,0,All,1,,1,2023-10-08 12:26:58,5,2024-09-02 08:27:21,5.0
5252,2965f68b-672a-11ee-ac5a-5254007123c1,1,W/B Wood Putty Mahogany 1Kg-JAT,,4720*,,,221.0,2170.0,1627.5,1,,,2,1,3,0,All,1,,1,2023-10-10 10:32:07,5,2023-10-10 05:14:37,
5253,070b5008-672d-11ee-ac5a-5254007123c1,1,Box Bar 3/4 x 3/4 (1.4mm) Bb0.75,,4721*,,,152.0,1700.0,1250.0,1,,,29,1,3,0,All,1,,1,2023-10-10 10:52:38,5,2025-03-05 09:08:38,5.0
5254,12c63733-6745-11ee-ac5a-5254007123c1,1,Pruning saw ,,4722**,,,106.0,1200.0,778.0,1,,,3,1,3,0,B-2,1,,1,2023-10-10 13:44:46,5,2025-03-03 03:56:09,5.0
5255,b78fca49-6752-11ee-ac5a-5254007123c1,1,Raino White 180-(No1),,4479* SPW180,,,96.0,220.0,180.0,1,,,43,1,3,0,All,1,,1,2023-10-10 15:22:25,5,2025-03-23 08:48:18,5.0
5256,16ab41eb-6754-11ee-ac5a-5254007123c1,1,Raino Black 1000-(No1),,4485* SPB1000,,,96.0,240.0,220.0,1,,,15,1,3,0,All,1,,1,2023-10-10 15:32:15,5,2025-03-22 03:57:33,5.0
5257,2b461a6f-6754-11ee-ac5a-5254007123c1,1,Raino Black 1500-(No1),,4485* SPB1500,,,96.0,240.0,220.0,1,,,4,1,3,0,All,1,,1,2023-10-10 15:32:49,5,2025-03-16 04:29:28,5.0
5258,4ba26f50-6754-11ee-ac5a-5254007123c1,1,Raino Black 2000-(No1),,4485* SPB2000,,,96.0,240.0,220.0,1,,,32,1,3,0,All,1,,1,2023-10-10 15:33:43,5,2025-03-23 09:15:23,5.0
5259,599fff9b-6754-11ee-ac5a-5254007123c1,1,Raino Black 2500-(No1),,4485*,,,96.0,240.0,220.0,1,,,14,1,3,0,All,1,,1,2023-10-10 15:34:07,5,2025-03-23 05:27:52,5.0
5260,10cce730-68c3-11ee-ac5a-5254007123c1,1,Stand Fan,,4728*,,,98.0,10500.0,8500.0,1,,,0,1,3,0,All,1,,1,2023-10-12 11:19:10,5,2024-04-04 13:14:58,5.0
5261,fe74cc97-6a74-11ee-ac5a-5254007123c1,1, Safetaa/LED/7W/B22/CD-KV,,4729*,,,145.0,710.0,355.0,1,,,2,1,3,0,All,1,,1,2023-10-14 15:05:21,5,2024-06-18 12:12:50,
5262,5dc21907-6a8d-11ee-ac5a-5254007123c1,1,Flas Back Arister,,4732*,,,209.0,2800.0,1450.0,1,,,2,1,3,0,All,1,,1,2023-10-14 17:59:49,5,2023-10-14 12:46:40,
5263,ce6f584e-6a8d-11ee-ac5a-5254007123c1,1,Air Blow Dust Gun,,4733*,,,273.0,2950.0,2100.0,1,,,1,1,3,0,B-2,1,,1,2023-10-14 18:02:58,5,2025-03-21 08:51:29,5.0
5264,02334a02-6a8e-11ee-ac5a-5254007123c1,1,Drill Chuck Conecter,,4734*,,,50.0,380.0,175.0,1,,,5,1,3,0,All,1,,1,2023-10-14 18:04:24,5,2023-10-14 12:46:40,
5265,47b65410-6a8e-11ee-ac5a-5254007123c1,1,Scrw Driver Set,,4735*,,,50.0,1950.0,1250.0,1,,,1,1,3,0,B-1,1,,1,2023-10-14 18:06:21,5,2024-06-09 07:46:49,5.0
5266,6d8e7909-6a8e-11ee-ac5a-5254007123c1,1,Weldin Holder 1000A,,4736*,,,209.0,4950.0,3250.0,1,,,0,1,3,0,All,1,,1,2023-10-14 18:07:25,5,2023-10-15 05:21:56,
5267,b9de3c05-6a8e-11ee-ac5a-5254007123c1,1,3 Way Air Nuster,,4731*,,,273.0,2200.0,1150.0,1,,,1,1,3,0,All,1,,1,2023-10-14 18:09:33,5,2023-10-14 12:46:40,
5268,f21bfe5f-6a8e-11ee-ac5a-5254007123c1,1,Air Gun With Metar,,4730*,,,273.0,2980.0,1970.0,1,,,2,1,3,0,All,1,,1,2023-10-14 18:11:07,5,2025-03-05 08:45:53,5.0
5269,87467018-6b2b-11ee-ac5a-5254007123c1,1,Box Socket-3/4-27mm,,4737*,,,100.0,2200.0,1640.0,1,,,0,1,3,0,All,1,,1,2023-10-15 12:51:59,5,2025-01-08 12:54:46,
5270,11529c51-6b2c-11ee-ac5a-5254007123c1,1,Box Socket-Deep-25mm,,4738*,,,100.0,2200.0,1536.0,1,,,2,1,3,0,All,1,,1,2023-10-15 12:55:50,5,2023-10-15 07:59:05,
5271,3e9043fe-6b2c-11ee-ac5a-5254007123c1,1,Box Socket-Deep-29mm,,4739*,,,100.0,2850.0,1832.0,1,,,1,1,3,0,All,1,,1,2023-10-15 12:57:06,5,2025-01-08 12:16:33,
5272,e115b136-6b2c-11ee-ac5a-5254007123c1,1,Combination pliers 8 Dbl,,4740*,,,162.0,1600.0,885.42,1,,,0,1,3,0,B-2,1,,1,2023-10-15 13:01:39,5,2025-02-27 05:07:56,5.0
5273,6139ab33-6b2d-11ee-ac5a-5254007123c1,1,"Taper Steel File 5"" (Peeri)",,4741*,,,76.0,680.0,372.0,1,,,7,1,3,0,All,1,,1,2023-10-15 13:05:14,5,2024-08-21 08:43:33,5.0
5274,c41e97d7-6b2d-11ee-ac5a-5254007123c1,1,Combination Wrench Set-14PCS,,4742*,,,89.0,6850.0,4650.0,1,,,0,1,3,0,All,1,,1,2023-10-15 13:08:00,5,2024-10-28 04:43:20,5.0
5275,008cee55-6b2e-11ee-ac5a-5254007123c1,1,Scissor Jack 1.5 Ton,,4743*,,,42.0,8200.0,5840.0,1,,,3,1,3,0,All,1,,1,2023-10-15 13:09:41,5,2024-06-06 11:45:50,
5276,9be1fadc-6b2e-11ee-ac5a-5254007123c1,1,30x410 PH65 Pointed,,4744*,,,1.0,3600.0,1216.0,1,,,4,1,3,0,All,1,,1,2023-10-15 13:14:02,5,2024-04-01 02:42:21,
5277,93662546-6bf9-11ee-ac5a-5254007123c1,1,Scrw Driver Set (1 Pcs),,4735*,,,50.0,420.0,208.34,1,,,-3,1,3,0,B-1,1,,1,2023-10-16 13:26:55,5,2024-08-12 07:10:44,5.0
5278,f69eedfc-6cdd-11ee-ac5a-5254007123c1,1,Torch Pm2602C,,4745*,,,214.0,3850.0,2600.0,1,,,2,1,3,0,All,1,,1,2023-10-17 16:41:47,5,2025-03-01 04:31:31,5.0
5279,48595112-6cde-11ee-ac5a-5254007123c1,1,Panal Light(s),,4746*,,,144.0,2400.0,1650.0,1,,,0,1,3,0,All,1,,1,2023-10-17 16:44:04,5,2024-03-27 11:40:41,
5280,700112a3-6cde-11ee-ac5a-5254007123c1,1,Panal Light(L),,4747*,,,144.0,2650.0,1850.0,1,,,0,1,3,0,All,1,,1,2023-10-17 16:45:11,5,2024-05-25 04:58:37,
5281,4b961535-6e4f-11ee-ac5a-5254007123c1,1,Auto Paint Kubota Red,,4748*,,,215.0,3975.0,2583.75,1,,,0,1,3,0,All,1,,1,2023-10-19 12:45:34,5,2025-01-29 03:37:29,
5282,4b96e40b-6e4f-11ee-ac5a-5254007123c1,1,Auto Paint Kubota Red,,4748*,,,215.0,3975.0,2583.75,1,,,0,1,3,0,All,1,,0,2023-10-19 12:45:34,5,2023-10-19 17:57:44,5.0
5283,44181776-6e5f-11ee-ac5a-5254007123c1,1,Breeze Z.P Q/D Metal P.(Black-4L),,4749*,,,203.0,11990.0,5754.0,1,,,4,1,3,0,All,1,,1,2023-10-19 14:39:53,5,2025-03-16 09:24:19,5.0
5284,dba746a9-6e60-11ee-ac5a-5254007123c1,1,Nippon Breeze Anticorrosive  Black 1L,,4750*,,,182.0,2380.0,1309.0,1,,,0,1,3,0,All,1,,1,2023-10-19 14:51:17,5,2025-03-12 08:47:14,5.0
5285,4614a097-6e61-11ee-ac5a-5254007123c1,1,Nippon Breeze Anticorrosive  Black 4L,,4751*,,,182.0,8410.0,4702.0,1,,,8,1,3,0,All,1,,1,2023-10-19 14:54:16,5,2024-12-09 11:03:16,5.0
5286,cbeae023-6e61-11ee-ac5a-5254007123c1,1,Nippon Breeze Enamel Golden Brown(1L),,4752*,,,186.0,3150.0,2047.5,1,,,0,1,3,0,All,1,,1,2023-10-19 14:58:00,5,2023-12-22 06:15:29,5.0
5287,e4e0e8f0-6e62-11ee-ac5a-5254007123c1,1,Nippon Breeze Enamel Golden Brown(500ml,,4753*,,,186.0,1790.0,1163.5,1,,,0,1,3,0,All,1,,1,2023-10-19 15:05:52,5,2024-03-14 12:14:55,
5288,8c475ef3-6e63-11ee-ac5a-5254007123c1,1,Nippon Breeze Floor Paint Black(1L),,4754*,,,187.0,2590.0,1554.0,1,,,4,1,3,0,All,1,,1,2023-10-19 15:10:32,5,2025-02-08 11:51:29,5.0
