supplier_invoice_id,supplier_invoice_ref,supplier_id,invoice_no,invoice_date,discount,invoice_total,return_total,paid_amount,product_count,payment_type_id,payment_status_id,status,created_at,created_user_id,updated_at,updated_user_id
6405,7b3616e1-de9d-11ee-b2c7-5254007123c1,40,D2/00000018811,2024-03-10,0.0,18162.0,0.0,18162.0,2,3,3,1,2024-03-10 10:47:25,5,2024-04-25 10:06:48,
6406,a4a48183-deaf-11ee-b2c7-5254007123c1,40,18810,2024-03-10,0.0,50032.0,0.0,50032.0,3,3,3,1,2024-03-10 12:57:25,5,2024-05-06 10:37:37,
6407,dc26f278-deb0-11ee-b2c7-5254007123c1,40,18886,2024-03-10,0.0,25016.0,0.0,25016.0,2,3,3,1,2024-03-10 13:06:08,5,2024-04-25 10:07:01,
6408,04d04074-df6e-11ee-b2c7-5254007123c1,1,,2024-03-11,0.0,0.0,0.0,0.0,1,3,1,1,2024-03-11 11:40:11,5,2024-03-11 06:10:11,
6409,965062d1-df79-11ee-b2c7-5254007123c1,45,Rep 1507,2024-03-11,0.0,42500.04,0.0,42500.04,1,3,3,1,2024-03-11 13:03:00,5,2024-04-27 08:58:19,
6410,2e57bbde-dfa1-11ee-b2c7-5254007123c1,147,032,2024-03-11,0.0,200000.0,200000.0,0.0,1,3,1,1,2024-03-11 17:46:25,5,2024-03-11 12:16:51,
6411,67d81f1c-dfa1-11ee-b2c7-5254007123c1,147,032,2024-03-11,0.0,105000.0,0.0,105000.0,1,3,3,1,2024-03-11 17:48:01,5,2024-04-05 10:09:37,
6412,a785cd09-dfa1-11ee-b2c7-5254007123c1,163,036,2024-03-11,0.0,200000.0,0.0,200000.0,1,3,3,1,2024-03-11 17:49:48,5,2024-04-05 10:09:12,
6413,4bd05e17-dfa3-11ee-b2c7-5254007123c1,94,152,2024-03-11,0.0,2200.0,0.0,2200.0,1,3,3,1,2024-03-11 18:01:33,5,2024-03-11 12:31:51,
6414,b83d630b-dfa4-11ee-b2c7-5254007123c1,196,120,2024-03-11,0.0,3800.214,0.0,3800.214,2,3,3,1,2024-03-11 18:11:45,5,2024-03-16 06:35:38,
6415,3aaacd5d-e048-11ee-be33-e67b749ae16a,40,18812,2024-03-12,0.0,39128.0,0.0,39128.0,7,3,3,1,2024-03-12 13:42:12,5,2024-05-09 07:04:49,
6416,9c126f6c-e048-11ee-be33-e67b749ae16a,40,18887,2024-03-12,0.0,78532.68,0.0,78532.68,7,3,3,1,2024-03-12 13:44:55,5,2024-05-15 10:18:57,
6417,26c5fe92-e056-11ee-be33-e67b749ae16a,133,S6199,2024-03-12,0.0,15487.4,0.0,15487.4,1,3,3,1,2024-03-12 15:21:51,5,2024-05-03 07:49:10,
6418,3a38ce7d-e05b-11ee-be33-e67b749ae16a,37,No Invoice 01,2024-03-12,0.0,17000.0,0.0,17000.0,1,3,3,1,2024-03-12 15:58:11,5,2024-05-31 07:31:45,
6419,6ee15701-e05b-11ee-be33-e67b749ae16a,57,ANU0696,2024-03-12,0.0,4599.0,0.0,4599.0,2,3,3,1,2024-03-12 15:59:40,5,2024-06-17 09:35:08,
6420,b4ff3e36-e066-11ee-be33-e67b749ae16a,130,37335,2024-03-12,0.0,7200.0,0.0,7200.0,1,3,3,1,2024-03-12 17:20:22,5,2024-03-12 11:50:31,
6421,6d5fad9c-e111-11ee-be33-e67b749ae16a,13,cso005050002135,2024-03-13,0.0,11625.0,0.0,11625.0,1,3,3,1,2024-03-13 13:42:26,5,2024-05-10 10:10:35,
6422,2d67b701-e128-11ee-be33-e67b749ae16a,134,ZR-1897,2024-03-13,0.0,144500.0,0.0,144500.0,3,3,3,1,2024-03-13 16:25:17,5,2024-03-14 12:16:01,
6423,acaea1ee-e12f-11ee-be33-e67b749ae16a,219,24030035,2024-03-13,0.0,34420.0,34420.0,0.0,10,3,1,1,2024-03-13 17:18:57,5,2024-03-13 12:13:34,
6424,d6bf4f27-e133-11ee-be33-e67b749ae16a,219,24030035,2024-03-13,0.0,34420.0,0.0,34420.0,10,3,3,1,2024-03-13 17:48:45,5,2024-03-28 08:15:45,
6425,f38eef70-e1cb-11ee-be33-e67b749ae16a,102,055-Piththala Item 0761764770,2024-03-14,0.0,6850.0,0.0,6850.0,2,3,3,1,2024-03-14 11:57:37,5,2024-03-14 06:27:55,
6426,f2ca8f4b-e1cc-11ee-be33-e67b749ae16a,38,20240304,2024-03-14,0.0,74725.0,0.0,74725.0,1,3,3,1,2024-03-14 12:04:45,5,2024-03-15 09:56:59,
6427,f3ca6f39-e1db-11ee-be33-e67b749ae16a,102,609/Tred Seal 0717007767,2024-03-14,0.0,6800.0,0.0,6800.0,2,3,3,1,2024-03-14 13:52:09,5,2024-03-14 08:22:22,
6428,ae3bd247-e1de-11ee-be33-e67b749ae16a,230,9200039020,2024-03-14,0.0,49200.34019999999,0.0,49200.3402,3,3,3,1,2024-03-14 14:11:41,5,2024-05-22 05:35:07,
6429,103f9c50-e1e0-11ee-be33-e67b749ae16a,31,76128,2024-03-14,0.0,20700.0,0.0,20700.0,1,3,3,1,2024-03-14 14:21:35,5,2024-04-25 05:39:41,
6430,244a4b17-e1e0-11ee-be33-e67b749ae16a,181,15388,2024-03-14,0.0,6750.0,0.0,6750.0,2,3,3,1,2024-03-14 14:22:09,5,2024-03-14 08:52:26,
6431,84c3716a-e1e3-11ee-be33-e67b749ae16a,8,24397,2024-03-14,0.0,33056.0,0.0,33056.0,2,3,3,1,2024-03-14 14:46:19,5,2024-04-06 11:00:07,
6432,ac642a7c-e1eb-11ee-be33-e67b749ae16a,191,018,2024-03-14,0.0,101250.0,0.0,101250.0,1,3,3,1,2024-03-14 15:44:42,5,2024-03-23 07:16:53,
6433,de81be21-e1ec-11ee-be33-e67b749ae16a,31,76129,2024-03-14,0.0,28530.0,0.0,28530.0,6,3,3,1,2024-03-14 15:53:15,5,2024-04-25 05:40:37,
6434,101287b1-e1fc-11ee-be33-e67b749ae16a,225,1854,2024-03-14,0.0,519070.0,0.0,519070.0,12,3,3,1,2024-03-14 17:42:01,5,2024-03-26 12:26:37,
6435,63cca2c3-e1fc-11ee-be33-e67b749ae16a,225,1856,2024-03-14,0.0,87125.0,0.0,87125.0,4,3,3,1,2024-03-14 17:44:21,5,2024-03-26 12:26:51,
6436,77d27fb3-e1ff-11ee-be33-e67b749ae16a,22,033,2024-03-14,0.0,55000.0,55000.0,0.0,1,3,1,1,2024-03-14 18:06:23,5,2024-03-15 03:14:56,
6437,1fb7796a-e201-11ee-be33-e67b749ae16a,20,82559,2024-03-14,0.0,19940.5,0.0,19940.5,5,3,3,1,2024-03-14 18:18:15,5,2024-05-22 11:41:44,
6438,747229e1-e27a-11ee-be33-e67b749ae16a,22,034,2024-03-15,0.0,110000.0,0.0,110000.0,1,3,3,1,2024-03-15 08:46:46,5,2024-04-06 07:59:33,
6439,d04653b8-e28d-11ee-be33-e67b749ae16a,148,CSO008970000,2024-03-15,0.0,9125.0,0.0,9125.0,1,3,3,1,2024-03-15 11:05:20,5,2024-04-22 12:06:16,
6440,6aa25ac0-e28e-11ee-be33-e67b749ae16a,148,CS00076800039,2024-03-15,0.0,14742.0,0.0,14742.0,2,3,3,1,2024-03-15 11:09:39,5,2024-04-22 12:06:31,
6441,9eae4df9-e28e-11ee-be33-e67b749ae16a,148,BO0768000549,2024-03-15,0.0,2310.0,0.0,2310.0,1,3,3,1,2024-03-15 11:11:07,5,2024-04-22 12:06:44,
6442,455f33be-e2bd-11ee-be33-e67b749ae16a,231,L13174,2024-03-15,0.0,24870.120000000003,0.0,24870.12,11,3,3,1,2024-03-15 16:45:03,5,2024-05-08 07:53:48,
6443,392041c2-e2bf-11ee-be33-e67b749ae16a,222,0985,2024-03-15,0.0,17735.0,0.0,17735.0,6,3,3,1,2024-03-15 16:59:02,5,2024-05-29 07:45:01,
6444,bb93ad4b-e2c6-11ee-be33-e67b749ae16a,1,,2024-03-15,0.0,0.0,0.0,0.0,1,3,1,1,2024-03-15 17:52:47,5,2024-03-15 12:22:47,
6445,37f469a5-e2c7-11ee-be33-e67b749ae16a,1,,2024-03-15,0.0,0.0,0.0,0.0,1,3,1,1,2024-03-15 17:56:16,5,2024-03-15 12:26:16,
6446,74d20000-e346-11ee-be33-e67b749ae16a,17,8353,2024-03-16,0.0,3522.0,3522.0,0.0,1,3,1,1,2024-03-16 09:07:04,5,2024-03-26 07:49:36,
6447,c8d3c204-e346-11ee-be33-e67b749ae16a,17,8354,2024-03-16,0.0,5564.59,5564.59,0.0,2,3,1,1,2024-03-16 09:09:25,5,2024-04-09 11:59:49,
6448,0d07f2f8-e362-11ee-be33-e67b749ae16a,208,H12IN8488,2024-03-16,0.0,5660.120000000001,0.0,5660.12,2,3,3,1,2024-03-16 12:24:35,5,2024-03-16 06:55:00,
6449,1a343209-e362-11ee-be33-e67b749ae16a,227,0080,2024-03-16,0.0,79500.0,0.0,79500.0,1,3,3,1,2024-03-16 12:24:58,5,2024-03-16 06:55:25,
6450,d08e24a7-e36a-11ee-be33-e67b749ae16a,34,4790060917,2024-03-16,0.0,115308.0,0.0,115308.0,9,3,3,1,2024-03-16 13:27:20,5,2024-05-14 09:34:28,
6451,f1c932c1-e36e-11ee-be33-e67b749ae16a,102,09,2024-03-16,0.0,34735.0,0.0,34735.0,15,3,3,1,2024-03-16 13:56:53,5,2024-03-16 08:27:08,
6452,bfd4061a-e384-11ee-be33-e67b749ae16a,102,3280/0774323538,2024-03-16,0.0,8500.0,0.0,8500.0,1,3,3,1,2024-03-16 16:32:58,5,2024-03-16 11:03:07,
6453,0b8b4e13-e38c-11ee-be33-e67b749ae16a,102,070/071 Brush 0755216331,2024-03-16,0.0,31320.0,0.0,31320.0,4,3,3,1,2024-03-16 17:25:12,5,2024-03-16 11:55:41,
6454,bb36d6aa-e4e5-11ee-be33-e67b749ae16a,71,23695,2024-03-18,0.0,312540.0,0.0,312540.0,14,3,3,1,2024-03-18 10:39:43,5,2024-03-23 05:15:28,
6455,44f0c9de-e4f3-11ee-be33-e67b749ae16a,102,044/ 0774411649,2024-03-18,0.0,16520.0,0.0,16520.0,1,3,3,1,2024-03-18 12:16:37,5,2024-03-18 06:46:49,
6456,9e7ee3c6-e4fa-11ee-be33-e67b749ae16a,102,26638,2024-03-18,0.0,9900.0,0.0,9900.0,2,3,3,1,2024-03-18 13:09:14,5,2024-03-18 07:39:28,
6457,b9e3717a-e509-11ee-be33-e67b749ae16a,102,739/ 0703834635,2024-03-18,0.0,20000.0,0.0,20000.0,2,3,3,1,2024-03-18 14:57:23,5,2024-03-18 09:27:40,
6458,1a8e9d41-e50d-11ee-be33-e67b749ae16a,51,13506,2024-03-18,0.0,68600.0,0.0,68600.0,3,3,3,1,2024-03-18 15:21:33,5,2024-05-20 09:46:27,
6459,654be6b0-e51f-11ee-be33-e67b749ae16a,26,AC0822,2024-03-18,0.0,9450.0,0.0,9450.0,1,3,3,1,2024-03-18 17:32:30,5,2024-05-07 11:18:52,
6460,938f3377-e51f-11ee-be33-e67b749ae16a,26,AC1242,2024-03-18,0.0,20800.0,0.0,20800.0,1,3,3,1,2024-03-18 17:33:47,5,2024-05-07 11:19:26,
6461,f13a7b3a-e521-11ee-be33-e67b749ae16a,69,0001481,2024-03-18,0.0,47049.5,0.0,47049.5,3,3,3,1,2024-03-18 17:50:43,5,2024-05-30 07:26:06,
6462,9794d801-e523-11ee-be33-e67b749ae16a,26,AC0835,2024-03-18,0.0,32950.0,0.0,32950.0,5,3,3,1,2024-03-18 18:02:32,5,2024-05-07 11:20:05,
6463,017eb6d8-e528-11ee-be33-e67b749ae16a,34,4790061211,2024-03-18,0.0,4590.0,0.0,4590.0,1,3,3,1,2024-03-18 18:34:08,5,2024-05-14 10:11:08,
6464,adeb365e-e528-11ee-be33-e67b749ae16a,34,4790061212,2024-03-18,0.0,138000.06,0.0,138000.06,1,3,3,1,2024-03-18 18:38:57,5,2024-05-14 10:10:32,
6465,8c8edff0-e529-11ee-be33-e67b749ae16a,34,4790061210,2024-03-18,0.0,2275.002,0.0,2275.002,1,3,3,1,2024-03-18 18:45:10,5,2024-05-14 09:38:38,
6466,d73e89f5-e5a0-11ee-be33-e67b749ae16a,213,1002841,2024-03-19,0.0,125137.5,0.0,125137.5,2,3,3,1,2024-03-19 08:59:06,4,2024-06-14 08:53:24,
6467,19275c78-e5a5-11ee-be33-e67b749ae16a,34,4790061219,2024-03-19,0.0,69408.04000000001,0.0,69408.04,2,3,3,1,2024-03-19 09:29:34,4,2024-05-14 09:37:44,
6468,826f5289-e5c0-11ee-be33-e67b749ae16a,191,019,2024-03-19,0.0,101250.0,0.0,101250.0,1,3,3,1,2024-03-19 12:45:47,5,2024-03-26 11:55:09,
6469,657e7123-e5da-11ee-be33-e67b749ae16a,196,124,2024-03-19,0.0,10900.56,0.0,10900.56,1,3,3,1,2024-03-19 15:51:06,5,2024-03-19 10:21:21,
6470,950b5d69-e5de-11ee-be33-e67b749ae16a,50,019,2024-03-19,0.0,33300.0,0.0,33300.0,1,3,3,1,2024-03-19 16:21:04,5,2024-05-03 07:51:04,
6471,e159fca0-e5e1-11ee-be33-e67b749ae16a,34,479006916,2024-03-12,0.0,63456.0022,0.0,63456.0022,6,3,3,1,2024-03-19 16:44:40,5,2024-05-14 09:32:08,
6472,1b5fde28-e5e2-11ee-be33-e67b749ae16a,34,4790060918,2024-03-12,0.0,5904.0,0.0,5904.0,1,3,3,1,2024-03-19 16:46:17,5,2024-05-14 09:32:51,
6473,2a3b9ded-e5e4-11ee-be33-e67b749ae16a,1,,2024-03-19,0.0,0.0,0.0,0.0,1,3,1,1,2024-03-19 17:01:01,5,2024-03-19 11:31:01,
6474,7dc8a324-e5eb-11ee-be33-e67b749ae16a,22,035,2024-03-19,0.0,216000.0,0.0,216000.0,1,3,3,1,2024-03-19 17:53:28,5,2024-04-26 10:30:14,
6475,ddcacad4-e5f4-11ee-be33-e67b749ae16a,100,9415,2024-03-19,0.0,83850.0,0.0,83850.0,19,3,3,1,2024-03-19 19:00:35,5,2024-05-07 08:42:11,
6476,6faa7823-e671-11ee-be33-e67b749ae16a,128,091,2024-03-20,0.0,129000.0,0.0,129000.0,1,3,3,1,2024-03-20 09:52:17,5,2024-03-20 04:22:59,
6477,95d79216-e672-11ee-be33-e67b749ae16a,1,START-001,2024-03-20,0.0,1180.0,0.0,0.0,1,3,1,1,2024-03-20 10:00:30,5,2024-03-20 04:30:30,
6478,114e8fec-e673-11ee-be33-e67b749ae16a,128,132,2024-03-20,0.0,107350.0,0.0,107350.0,3,3,3,1,2024-03-20 10:03:58,5,2024-03-28 10:10:05,
6479,ef9bb253-e673-11ee-be33-e67b749ae16a,1,,2024-03-20,0.0,0.0,0.0,0.0,1,3,1,1,2024-03-20 10:10:11,5,2024-03-20 04:40:11,
6480,b9efa040-e678-11ee-be33-e67b749ae16a,71,23733,2024-03-20,0.0,72000.0,0.0,72000.0,1,3,3,1,2024-03-20 10:44:28,5,2024-03-23 05:16:52,
6481,193af8db-e680-11ee-be33-e67b749ae16a,98,136,2024-03-20,0.0,14557.5,0.0,14557.5,2,3,3,1,2024-03-20 11:37:14,5,2024-05-09 08:23:43,
6482,dbf7f3d1-e68f-11ee-be33-e67b749ae16a,38,20240318,2024-03-20,0.0,42438.0,0.0,42438.0,1,3,3,1,2024-03-20 13:30:04,5,2024-03-23 12:25:54,
6483,3ac013dd-e690-11ee-be33-e67b749ae16a,38,20240316,2024-03-20,0.0,160125.0,0.0,160125.0,1,3,3,1,2024-03-20 13:32:43,5,2024-03-23 12:26:16,
6484,f309a90c-e69e-11ee-be33-e67b749ae16a,227,0090,2024-03-20,0.0,46000.0,0.0,46000.0,1,3,3,1,2024-03-20 15:18:05,5,2024-03-20 09:48:21,
6485,b703484d-e6a3-11ee-be33-e67b749ae16a,147,033,2024-03-20,0.0,262500.0,0.0,262500.0,1,3,3,1,2024-03-20 15:52:11,5,2024-04-22 08:51:49,
6486,dc504bb0-e6a3-11ee-be33-e67b749ae16a,163,037,2024-03-20,0.0,70000.0,0.0,70000.0,1,3,3,1,2024-03-20 15:53:14,5,2024-04-30 09:06:11,
6487,01e743b2-e6a5-11ee-be33-e67b749ae16a,184,669695,2024-03-20,0.0,44064.0,44064.0,0.0,4,3,1,1,2024-03-20 16:01:27,5,2024-03-20 10:32:37,
6488,d58ea22f-e6a5-11ee-be33-e67b749ae16a,42,06019,2024-03-20,0.0,100074.0,0.0,100074.0,2,3,3,1,2024-03-20 16:07:22,5,2024-04-22 11:36:21,
6489,f1fd561e-e6a5-11ee-be33-e67b749ae16a,184,669695,2024-03-20,0.0,44064.12,0.0,44064.12,4,3,3,1,2024-03-20 16:08:09,5,2024-05-03 04:52:42,
6490,0cf2153a-e6b3-11ee-be33-e67b749ae16a,184,3878,2024-03-20,0.0,51466.2,0.0,51466.2,7,3,3,1,2024-03-20 17:41:58,5,2024-05-28 12:15:42,
6491,9b9b656e-e73f-11ee-be33-e67b749ae16a,102,006,2024-03-21,0.0,1850.0,0.0,1850.0,2,3,3,1,2024-03-21 10:28:07,5,2024-03-21 04:58:43,
6492,3aad1bb8-e74e-11ee-be33-e67b749ae16a,190,0439,2024-03-21,0.0,23961.0,0.0,23961.0,6,3,3,1,2024-03-21 12:12:47,5,2024-03-21 06:43:04,
6493,050bc76c-e757-11ee-be33-e67b749ae16a,37,4918,2024-03-21,0.0,22500.0,0.0,22500.0,2,3,3,1,2024-03-21 13:15:42,5,2024-05-31 07:32:02,
6494,738bb962-e75a-11ee-be33-e67b749ae16a,20,82827,2024-03-21,0.0,69825.0,0.0,69825.0,1,3,3,1,2024-03-21 13:40:16,5,2024-05-22 11:42:15,
6495,918386ea-e75a-11ee-be33-e67b749ae16a,20,82910,2024-03-21,0.0,25222.5,0.0,25222.5,1,3,3,1,2024-03-21 13:41:06,5,2024-06-15 07:49:40,
6496,0122a986-e75e-11ee-be33-e67b749ae16a,124,012049,2024-03-21,0.0,31000.0,0.0,31000.0,2,3,3,1,2024-03-21 14:05:42,5,2024-05-28 08:28:26,
6497,eb8e6e52-e764-11ee-be33-e67b749ae16a,34,4790061384,2024-03-21,0.0,92450.04000000001,0.0,92450.04,1,3,3,1,2024-03-21 14:55:12,5,2024-05-14 10:20:06,
6498,2bee7dc8-e765-11ee-be33-e67b749ae16a,34,4790061142,2024-03-21,0.0,12672.0,0.0,12672.0,2,3,3,1,2024-03-21 14:57:00,5,2024-05-14 10:19:32,
6499,cf7a5503-e766-11ee-be33-e67b749ae16a,34,4790061381,2024-03-21,0.0,22950.0,0.0,22950.0,1,3,3,1,2024-03-21 15:08:44,5,2024-05-14 10:19:05,
6500,f0943e87-e766-11ee-be33-e67b749ae16a,34,4790061143,2024-03-21,0.0,22950.0,0.0,22950.0,1,3,3,1,2024-03-21 15:09:40,5,2024-05-14 10:18:36,
6501,2d1838b3-e767-11ee-be33-e67b749ae16a,34,4790061382,2024-03-21,0.0,5811.0,0.0,5811.0,2,3,3,1,2024-03-21 15:11:21,5,2024-05-14 10:16:56,
6502,57844f47-e767-11ee-be33-e67b749ae16a,34,4790061383,2024-03-21,0.0,85722.0,0.0,85722.0,1,3,3,1,2024-03-21 15:12:33,5,2024-05-14 10:16:00,
6503,45423449-e808-11ee-be33-e67b749ae16a,141,X2229,2024-03-22,0.0,217204.0,0.0,217204.0,15,3,3,1,2024-03-22 10:24:31,5,2024-04-27 13:02:37,
6504,38c95ac6-e817-11ee-be33-e67b749ae16a,102,080/0755216331,2024-03-22,0.0,2520.0,0.0,2520.0,1,3,3,1,2024-03-22 12:11:32,5,2024-03-22 06:41:46,
6505,50b2d7c8-e81e-11ee-be33-e67b749ae16a,61,60796/ 0779480859,2024-03-22,0.0,15404.25,0.0,15404.25,2,3,3,1,2024-03-22 13:02:19,5,2024-03-22 07:32:45,
6506,343cb36a-e825-11ee-be33-e67b749ae16a,102,3128,2024-03-22,0.0,400.0,0.0,400.0,1,3,3,1,2024-03-22 13:51:38,5,2024-03-22 08:21:49,
6507,0168be58-e82e-11ee-be33-e67b749ae16a,71,23751,2024-03-22,0.0,392370.0,0.0,392370.0,11,3,3,1,2024-03-22 14:54:38,5,2024-03-31 04:32:46,
6508,637681ce-e848-11ee-be33-e67b749ae16a,102,287,2024-03-22,0.0,2100.0,0.0,2100.0,1,3,3,1,2024-03-22 18:03:29,5,2024-03-22 12:33:42,
6509,e042d3e4-e84d-11ee-be33-e67b749ae16a,34,4790060915,2024-03-12,0.0,617910.4275999999,0.0,617910.4276,34,3,3,1,2024-03-22 18:42:46,5,2024-05-14 09:33:41,
6510,f1ec2836-e84e-11ee-be33-e67b749ae16a,100,9503,2024-03-22,0.0,42300.0,0.0,42300.0,3,3,3,1,2024-03-22 18:50:25,5,2024-05-07 08:43:01,
6511,80e27b75-e8dc-11ee-be33-e67b749ae16a,213,0003917,2024-03-23,0.0,97000.08,0.0,97000.08,7,3,3,1,2024-03-23 11:43:44,5,2024-03-23 06:14:25,
6512,c816f630-e8f2-11ee-be33-e67b749ae16a,102,766/Kammal mama,2024-03-23,0.0,12000.0,0.0,12000.0,2,3,3,1,2024-03-23 14:23:13,5,2024-03-23 08:53:25,
6513,a8d6da0b-e8f8-11ee-be33-e67b749ae16a,30,3089,2024-03-23,0.0,41780.0,0.0,41780.0,8,3,3,1,2024-03-23 15:05:17,5,2024-03-23 09:35:34,
6514,767a7082-e903-11ee-be33-e67b749ae16a,178,N5616,2024-03-23,0.0,30000.0,0.0,30000.0,1,3,3,1,2024-03-23 16:22:37,5,2024-04-29 09:06:35,
6515,0ea82551-e908-11ee-be33-e67b749ae16a,95,0718257305/ 770,2024-03-23,0.0,8480.0,0.0,8480.0,3,3,3,1,2024-03-23 16:55:30,5,2024-03-23 11:25:44,
6516,54e29be7-e909-11ee-be33-e67b749ae16a,163,038,2024-03-23,0.0,150000.0,150000.0,0.0,1,3,1,1,2024-03-23 17:04:38,5,2024-03-26 10:02:33,
6517,042b8d61-e90a-11ee-be33-e67b749ae16a,147,034,2024-03-23,0.0,206731.0,0.0,206731.0,1,3,3,1,2024-03-23 17:09:32,5,2024-04-30 09:01:01,
6518,c915b5e2-e913-11ee-be33-e67b749ae16a,102,3128,2024-03-23,0.0,9200.0,0.0,9200.0,1,3,3,1,2024-03-23 18:19:28,5,2024-03-23 12:49:59,
6519,e9b6ce6f-e98c-11ee-be33-e67b749ae16a,227,0108,2024-03-22,0.0,42000.0,0.0,42000.0,2,3,3,1,2024-03-24 08:46:32,5,2024-03-24 03:16:55,
6520,b5a8468e-e997-11ee-be33-e67b749ae16a,115,43238,2024-03-20,0.0,16800.0,16800.0,0.0,2,3,1,1,2024-03-24 10:03:49,5,2024-03-24 04:48:03,
6521,cf677b6c-e999-11ee-be33-e67b749ae16a,115,43228,2024-03-24,0.0,16800.0,0.0,16800.0,1,3,3,1,2024-03-24 10:18:51,5,2024-06-07 08:46:11,
6522,e77396b0-e99b-11ee-be33-e67b749ae16a,1,,2024-03-24,0.0,0.0,0.0,0.0,1,3,1,1,2024-03-24 10:33:50,5,2024-03-24 05:03:50,
6523,ab6a8539-e9a8-11ee-be33-e67b749ae16a,1,,2024-03-24,0.0,0.0,0.0,0.0,1,3,1,1,2024-03-24 12:05:13,5,2024-03-24 06:35:13,
6524,9a9d9299-e9b1-11ee-be33-e67b749ae16a,102,772/ 0775431510,2024-03-24,0.0,12500.0,0.0,12500.0,1,3,3,1,2024-03-24 13:09:10,5,2024-03-24 07:39:24,
6525,58641973-e9b2-11ee-be33-e67b749ae16a,202,N000146,2024-03-24,0.0,61288.75,0.0,61288.75,11,3,3,1,2024-03-24 13:14:29,5,2024-07-03 09:03:06,
6526,0b197c32-e9b4-11ee-be33-e67b749ae16a,70,5019,2024-03-24,0.0,18500.0,0.0,18500.0,1,3,3,1,2024-03-24 13:26:38,5,2024-06-10 12:05:25,
6527,76c73bc4-ea6f-11ee-be33-e67b749ae16a,13,CSO005050002572,2024-03-25,0.0,56895.86,0.0,56895.86,4,3,3,1,2024-03-25 11:48:15,5,2024-05-16 10:22:59,
6528,8aa75beb-ea8e-11ee-be33-e67b749ae16a,182,819,2024-03-25,0.0,26120.0,0.0,26120.0,5,3,3,1,2024-03-25 15:30:42,5,2024-06-14 09:00:53,
6529,0b66d16c-ea9e-11ee-be33-e67b749ae16a,81,01166,2024-03-25,0.0,188812.0,0.0,188812.0,3,3,3,1,2024-03-25 17:21:41,5,2024-04-27 05:29:27,
6530,23e6eac8-eb2e-11ee-be33-e67b749ae16a,10,001954,2024-03-26,0.0,44868.0,0.0,44868.0,5,3,3,1,2024-03-26 10:33:09,5,2024-04-26 04:54:32,
6531,7d3140f3-eb41-11ee-be33-e67b749ae16a,102,774/0725995770,2024-03-26,0.0,17250.0,0.0,17250.0,2,3,3,1,2024-03-26 12:51:40,5,2024-03-26 07:21:57,
6532,9c23ea74-eb45-11ee-be33-e67b749ae16a,17,AN2S\9305,2024-03-26,0.0,10692.0,0.0,10692.0,2,3,3,1,2024-03-26 13:21:09,5,2024-05-08 07:21:06,
6533,c5604f1d-eb45-11ee-be33-e67b749ae16a,17,AN2S\9361,2024-03-26,0.0,19120.0,0.0,19120.0,1,3,3,1,2024-03-26 13:22:19,5,2024-06-14 08:17:02,
6534,dd6c0b5d-eb49-11ee-be33-e67b749ae16a,191,020,2024-03-26,0.0,100000.0,0.0,100000.0,1,3,3,1,2024-03-26 13:51:37,5,2024-04-02 11:25:54,
6535,2733fd93-eb58-11ee-be33-e67b749ae16a,163,038,2024-03-26,0.0,148125.0,0.0,148125.0,1,3,3,1,2024-03-26 15:33:54,5,2024-04-22 08:51:29,
6536,1950ca62-eb5d-11ee-be33-e67b749ae16a,102,776/ 0777073431,2024-03-26,0.0,12525.0,0.0,12525.0,2,3,3,1,2024-03-26 16:09:18,5,2024-03-26 10:39:36,
6537,ed72856f-eb67-11ee-be33-e67b749ae16a,191,021 / 0743100772,2024-03-26,0.0,80000.0,0.0,80000.0,1,3,3,1,2024-03-26 17:26:49,5,2024-04-09 08:16:56,
6538,4d7a7de2-eb6e-11ee-be33-e67b749ae16a,113,no invoce,2024-03-26,0.0,203303.03000000003,0.0,203303.03,10,3,3,1,2024-03-26 18:12:27,5,2024-06-03 07:26:13,
6539,3d74126a-eb75-11ee-be33-e67b749ae16a,225,2876,2024-03-26,0.0,369625.0,0.0,369625.0,6,3,3,1,2024-03-26 19:02:06,5,2024-05-28 11:07:13,
6540,4dade437-ebf4-11ee-be33-e67b749ae16a,203,095,2024-03-27,0.0,95800.0,0.0,95800.0,7,3,3,1,2024-03-27 10:11:40,5,2024-03-27 04:42:19,
6541,79130b71-ebfd-11ee-be33-e67b749ae16a,71,23810,2024-03-27,0.0,99500.0,0.0,99500.0,4,3,3,1,2024-03-27 11:17:18,5,2024-03-31 04:33:43,
6542,abf97cb9-ebfd-11ee-be33-e67b749ae16a,71,23804,2024-03-27,0.0,52500.0,0.0,52500.0,2,3,3,1,2024-03-27 11:18:43,5,2024-04-03 03:45:42,
6543,6266b3df-ec0c-11ee-be33-e67b749ae16a,68,21008196,2024-03-27,0.0,167887.4998185,0.0,167887.4998185,1,3,3,1,2024-03-27 13:04:02,5,2024-04-24 12:28:33,
6544,8afe1565-ec0c-11ee-be33-e67b749ae16a,68,21008197,2024-03-27,0.0,305625.375,0.0,305625.375,1,3,3,1,2024-03-27 13:05:11,5,2024-04-24 12:27:42,
6545,d2289f86-ec0c-11ee-be33-e67b749ae16a,68,21008195,2024-03-27,0.0,213675.23099999997,0.0,213675.231,1,3,3,1,2024-03-27 13:07:10,5,2024-04-24 12:26:44,
6546,5b561f19-ec0d-11ee-be33-e67b749ae16a,1,,2024-03-27,0.0,0.0,0.0,0.0,1,3,1,1,2024-03-27 13:11:00,5,2024-03-27 07:41:00,
