supplier_payment_id,supplier_payment_ref,supplier_invoice_id,payment_date,discount_amount,paid_amount,payment_type_id,cheque_no,status,created_at,created_user_id,updated_at,updated_user_id
8164,13bdc0d5-daf5-11ef-893d-e67b749ae16a,8447,2025-01-25,0.0,42904.0,1,,1,2025-01-25 13:49:20,5,2025-01-25 08:19:20,
8165,4147f4f4-db02-11ef-893d-e67b749ae16a,8820,2025-01-25,0.0,13090.0,1,,1,2025-01-25 15:23:40,5,2025-01-25 09:53:40,
8166,9b393626-db03-11ef-893d-e67b749ae16a,8689,2025-01-25,0.0,84000.0,1,,1,2025-01-25 15:33:20,5,2025-01-25 10:03:20,
8167,2741dc01-db19-11ef-893d-e67b749ae16a,8823,2025-01-25,0.0,3760.0,1,,1,2025-01-25 18:07:35,5,2025-01-25 12:37:35,
8168,59da4db6-db19-11ef-893d-e67b749ae16a,8823,2025-02-05,0.0,6430.0,2,057163,1,2025-01-25 18:08:59,5,2025-01-25 12:38:59,
8169,a1d5d26e-db1b-11ef-893d-e67b749ae16a,8784,2025-01-25,0.0,400000.0,1,,1,2025-01-25 18:25:19,5,2025-01-25 12:55:19,
8170,6f362aed-dbab-11ef-893d-e67b749ae16a,8824,2025-01-26,0.0,600.0,1,,1,2025-01-26 11:34:42,5,2025-01-26 06:04:42,
8171,bdcee85b-dbca-11ef-893d-e67b749ae16a,8825,2025-01-26,0.0,19728.0,1,,1,2025-01-26 15:18:48,5,2025-01-26 09:48:48,
8172,832eb36f-dc7c-11ef-893d-e67b749ae16a,8626,2025-01-27,0.0,150000.0,1,,1,2025-01-27 12:31:20,5,2025-01-27 07:01:20,
8173,7beafe1a-dc7f-11ef-893d-e67b749ae16a,8150,2025-01-27,0.0,100000.0,1,,1,2025-01-27 12:52:36,5,2025-01-27 07:22:36,
8174,85bb635a-dc7f-11ef-893d-e67b749ae16a,8324,2025-01-27,0.0,22022.0,1,,1,2025-01-27 12:52:53,5,2025-01-27 07:22:53,
8175,3cf2cd78-dc8f-11ef-893d-e67b749ae16a,7941,2025-02-02,0.0,140733.6,2,057715,1,2025-01-27 14:45:23,5,2025-01-27 09:15:23,
8176,552c8e5c-dc8f-11ef-893d-e67b749ae16a,8514,2025-02-05,0.0,82083.74976,2,057717,1,2025-01-27 14:46:03,5,2025-01-27 09:16:03,
8177,e31f83b0-dcac-11ef-893d-e67b749ae16a,8167,2025-02-10,0.0,69715.0,2,607212,0,2025-01-27 18:17:37,5,2025-01-27 18:24:14,5.0
8178,f984ccc8-dcac-11ef-893d-e67b749ae16a,8170,2025-02-10,0.0,195387.5,2,607212,0,2025-01-27 18:18:15,5,2025-01-27 18:24:36,5.0
8179,f711eae1-dcad-11ef-893d-e67b749ae16a,8167,2025-02-10,0.0,69715.0,2,607212,1,2025-01-27 18:25:20,5,2025-01-27 12:55:20,
8180,18392bed-dcae-11ef-893d-e67b749ae16a,8170,2025-02-10,0.0,62835.0,2,607212,1,2025-01-27 18:26:16,5,2025-01-27 12:56:16,
8181,2c43554d-dcae-11ef-893d-e67b749ae16a,8170,2025-02-25,0.0,132552.5,2,607213,0,2025-01-27 18:26:49,5,2025-01-27 18:29:42,5.0
8182,c785f4d3-dcae-11ef-893d-e67b749ae16a,8170,2025-02-15,0.0,132552.5,2,607213,1,2025-01-27 18:31:10,5,2025-01-27 13:01:10,
8183,ecabf021-dcae-11ef-893d-e67b749ae16a,8290,2025-02-20,0.0,49000.0,2,607214,1,2025-01-27 18:32:12,5,2025-01-27 13:02:12,
8184,00be4081-dcaf-11ef-893d-e67b749ae16a,8311,2025-02-20,0.0,38500.0,2,607214,1,2025-01-27 18:32:46,5,2025-01-27 13:02:46,
8185,f31130ef-dd32-11ef-893d-e67b749ae16a,8272,2025-01-28,0.0,47432.0,1,,1,2025-01-28 10:17:16,5,2025-01-28 04:47:16,
8186,e1ef0501-dd3d-11ef-893d-e67b749ae16a,8434,2025-01-28,0.0,117028.14,1,,1,2025-01-28 11:35:32,5,2025-01-28 06:05:32,
8187,cc320841-dd41-11ef-893d-e67b749ae16a,8832,2025-01-28,0.0,17850.0,1,,1,2025-01-28 12:03:34,5,2025-01-28 06:33:34,
8188,c0f983ab-dd42-11ef-893d-e67b749ae16a,8833,2025-01-28,0.0,39050.0,1,,1,2025-01-28 12:10:24,5,2025-01-28 06:40:24,
8189,23e4da61-dd4f-11ef-893d-e67b749ae16a,8525,2025-01-28,0.0,43625.0,1,,1,2025-01-28 13:39:04,5,2025-01-28 08:09:04,
8190,7d407195-dd51-11ef-893d-e67b749ae16a,8254,2025-01-28,0.0,28296.0,1,,1,2025-01-28 13:55:53,5,2025-01-28 08:25:53,
8191,552e2fdf-dd5d-11ef-893d-e67b749ae16a,8840,2025-01-28,0.0,5970.0,1,,1,2025-01-28 15:20:40,5,2025-01-28 09:50:40,
8192,8889f12c-dded-11ef-893d-e67b749ae16a,8784,2025-01-29,0.0,400000.0,1,,1,2025-01-29 08:32:53,5,2025-01-29 03:02:53,
8193,b9edaeec-de0c-11ef-893d-e67b749ae16a,8073,2025-01-29,0.0,50000.0,1,,0,2025-01-29 12:16:11,5,2025-01-29 12:19:48,5.0
8194,26f88a6c-de0d-11ef-893d-e67b749ae16a,8073,2025-01-29,0.0,50000.0,1,,1,2025-01-29 12:19:14,5,2025-01-29 06:49:14,
8195,f173c64c-de34-11ef-893d-e67b749ae16a,7800,2025-01-29,0.0,17000.0,1,,1,2025-01-29 17:04:04,5,2025-01-29 11:34:04,
8196,fbaf9783-de34-11ef-893d-e67b749ae16a,7868,2025-01-29,0.0,33000.0,1,,1,2025-01-29 17:04:21,5,2025-01-29 11:34:21,
8197,221f41f2-dfa1-11ef-893d-e67b749ae16a,7875,2025-01-31,0.0,35139.94,1,,1,2025-01-31 12:31:02,5,2025-01-31 07:01:02,
8198,c8ddf6cc-dfa2-11ef-893d-e67b749ae16a,8517,2025-03-10,0.0,82500.0,2,057713,1,2025-01-31 12:42:51,5,2025-01-31 07:12:51,
8199,f81b68b2-dfa2-11ef-893d-e67b749ae16a,8518,2025-03-10,0.0,52500.0,2,057713,1,2025-01-31 12:44:11,5,2025-01-31 07:14:11,
8200,2d1bc63b-dfa3-11ef-893d-e67b749ae16a,8593,2025-03-19,0.0,49000.0,2,057714,1,2025-01-31 12:45:40,5,2025-01-31 07:15:40,
8201,3db43e5d-dfa3-11ef-893d-e67b749ae16a,8594,2025-03-10,0.0,111245.6,2,057714,1,2025-01-31 12:46:07,5,2025-01-31 07:16:07,
8202,10c51828-dfbf-11ef-893d-e67b749ae16a,8304,2025-01-31,0.0,91250.0,1,,1,2025-01-31 16:05:18,5,2025-01-31 10:35:18,
8203,4f878474-dfbf-11ef-893d-e67b749ae16a,8860,2025-01-31,0.0,36000.0,1,,1,2025-01-31 16:07:03,5,2025-01-31 10:37:03,
8204,afd7d508-dfc0-11ef-893d-e67b749ae16a,7946,2025-01-31,0.0,26500.0,1,,1,2025-01-31 16:16:54,5,2025-01-31 10:46:54,
8205,7b2bc6ed-dfcd-11ef-893d-e67b749ae16a,8850,2025-01-31,0.0,20000.0,1,,1,2025-01-31 17:48:29,5,2025-01-31 12:18:29,
8206,44f2807c-e06b-11ef-893d-e67b749ae16a,8300,2025-02-01,0.0,67606.6,1,,1,2025-02-01 12:37:59,5,2025-02-01 07:07:59,
8207,4bb4f8e1-e06b-11ef-893d-e67b749ae16a,8566,2025-02-01,0.0,21159.0,1,,1,2025-02-01 12:38:10,5,2025-02-01 07:08:10,
8208,ad5f5ce2-e06c-11ef-893d-e67b749ae16a,8128,2025-02-01,0.0,21308.0,1,,1,2025-02-01 12:48:04,5,2025-02-01 07:18:04,
8209,c397b2f3-e075-11ef-893d-e67b749ae16a,8525,2025-02-01,0.0,50000.0,1,,1,2025-02-01 13:53:06,5,2025-02-01 08:23:06,
8210,df2219d1-e07b-11ef-893d-e67b749ae16a,8378,2025-02-01,0.0,23778.0,1,,1,2025-02-01 14:36:50,5,2025-02-01 09:06:50,
8211,7dd6f198-e07e-11ef-893d-e67b749ae16a,7674,2025-02-01,0.0,0.20000000000073,1,,1,2025-02-01 14:55:35,5,2025-02-01 09:25:35,
8212,55ad5bf9-e083-11ef-893d-e67b749ae16a,8626,2025-02-03,0.0,196000.0,2,048964,1,2025-02-01 15:30:15,5,2025-02-01 10:00:15,
8213,c5312272-e13c-11ef-893d-e67b749ae16a,8784,2025-02-02,0.0,96593.0,1,,1,2025-02-02 13:37:39,5,2025-02-02 08:07:39,
8214,cce7963f-e13c-11ef-893d-e67b749ae16a,8819,2025-02-02,0.0,103407.0,1,,1,2025-02-02 13:37:52,5,2025-02-02 08:07:52,
8215,fb4cb46b-e13e-11ef-893d-e67b749ae16a,7777,2025-02-02,0.0,950.0,1,,1,2025-02-02 13:53:29,5,2025-02-02 08:23:29,
8216,0442d165-e13f-11ef-893d-e67b749ae16a,8022,2025-02-02,0.0,52220.0,1,,1,2025-02-02 13:53:44,5,2025-02-02 08:23:44,
8217,0a9a6a53-e13f-11ef-893d-e67b749ae16a,8245,2025-02-02,0.0,7837.5,1,,1,2025-02-02 13:53:54,5,2025-02-02 08:23:54,
8218,10d4e8ae-e13f-11ef-893d-e67b749ae16a,8438,2025-02-02,0.0,1950.0,1,,1,2025-02-02 13:54:05,5,2025-02-02 08:24:05,
8219,16ef227b-e13f-11ef-893d-e67b749ae16a,8446,2025-02-02,0.0,2780.0,1,,1,2025-02-02 13:54:15,5,2025-02-02 08:24:15,
8220,1df2d7f8-e13f-11ef-893d-e67b749ae16a,8479,2025-02-02,0.0,2975.0,1,,1,2025-02-02 13:54:27,5,2025-02-02 08:24:27,
8221,24b6e2f8-e13f-11ef-893d-e67b749ae16a,8543,2025-02-02,0.0,2728.0,1,,1,2025-02-02 13:54:38,5,2025-02-02 08:24:38,
8222,2ae6b7c1-e13f-11ef-893d-e67b749ae16a,8559,2025-02-02,0.0,475.0,1,,1,2025-02-02 13:54:49,5,2025-02-02 08:24:49,
8223,3063874c-e13f-11ef-893d-e67b749ae16a,8580,2025-02-02,0.0,1450.0,1,,1,2025-02-02 13:54:58,5,2025-02-02 08:24:58,
8224,5b5ae205-e1f0-11ef-893d-e67b749ae16a,7868,2025-02-03,0.0,17200.0,1,,1,2025-02-03 11:03:11,5,2025-02-03 05:33:11,
8225,61b29107-e1f0-11ef-893d-e67b749ae16a,7900,2025-02-03,0.0,10000.7827,1,,1,2025-02-03 11:03:21,5,2025-02-03 05:33:21,
8226,66ecafd9-e1f0-11ef-893d-e67b749ae16a,7948,2025-02-03,0.0,25500.0,1,,1,2025-02-03 11:03:30,5,2025-02-03 05:33:30,
8227,70176529-e1f0-11ef-893d-e67b749ae16a,8000,2025-02-03,0.0,16600.0,1,,1,2025-02-03 11:03:46,5,2025-02-03 05:33:46,
8228,868f7ffb-e1f0-11ef-893d-e67b749ae16a,8053,2025-02-03,0.0,30700.0,1,,1,2025-02-03 11:04:23,5,2025-02-03 05:34:23,
8229,e5e0dab8-e1fe-11ef-893d-e67b749ae16a,8856,2025-02-03,0.0,100000.0,1,,1,2025-02-03 12:47:16,5,2025-02-03 07:17:16,
8230,3a94c203-e206-11ef-893d-e67b749ae16a,8229,2025-02-03,0.0,34384.0,1,,1,2025-02-03 13:39:45,5,2025-02-03 08:09:45,
8231,d78f9309-e206-11ef-893d-e67b749ae16a,8858,2025-02-03,0.0,100232.989,1,,1,2025-02-03 13:44:08,5,2025-02-03 08:14:08,
8232,337df7ad-e20e-11ef-893d-e67b749ae16a,8332,2025-02-03,0.0,27720.0,1,,1,2025-02-03 14:36:49,5,2025-02-03 09:06:49,
8233,3dadda21-e20e-11ef-893d-e67b749ae16a,8572,2025-02-03,0.0,102965.36,1,,1,2025-02-03 14:37:06,5,2025-02-03 09:07:06,
8234,4556e8c6-e20e-11ef-893d-e67b749ae16a,8573,2025-02-03,0.0,18375.0,1,,1,2025-02-03 14:37:19,5,2025-02-03 09:07:19,
8235,7ab78623-e21c-11ef-893d-e67b749ae16a,8859,2025-02-03,0.0,58800.0,1,,1,2025-02-03 16:19:01,5,2025-02-03 10:49:01,
8236,f61efd0e-e224-11ef-893d-e67b749ae16a,8708,2025-04-25,0.0,146412.8989,2,057729,1,2025-02-03 17:19:44,5,2025-02-03 11:49:44,
8237,1c82f08b-e225-11ef-893d-e67b749ae16a,8555,2025-03-20,0.0,16300.0,2,057728,1,2025-02-03 17:20:49,5,2025-02-03 11:50:49,
8238,3622adc8-e225-11ef-893d-e67b749ae16a,8528,2025-03-20,0.0,124625.498,2,057728,1,2025-02-03 17:21:32,5,2025-02-03 11:51:32,
8239,4f02b676-e225-11ef-893d-e67b749ae16a,8527,2025-03-20,0.0,6100.0,2,057728,1,2025-02-03 17:22:13,5,2025-02-03 11:52:13,
8240,d26e0af1-e227-11ef-893d-e67b749ae16a,8502,2025-02-03,0.0,100000.0,1,,1,2025-02-03 17:40:13,5,2025-02-03 12:10:13,
8241,5723da08-e228-11ef-893d-e67b749ae16a,8308,2025-02-23,0.0,69108.192,2,057719,1,2025-02-03 17:43:56,5,2025-02-03 12:13:56,
8242,82db3926-e228-11ef-893d-e67b749ae16a,8303,2025-02-23,0.0,42183.0,2,057719,1,2025-02-03 17:45:09,5,2025-02-03 12:15:09,
8243,b1651102-e228-11ef-893d-e67b749ae16a,8303,2025-02-28,0.0,111292.37,2,057721,1,2025-02-03 17:46:27,5,2025-02-03 12:16:27,
8244,7e2a8382-e229-11ef-893d-e67b749ae16a,8401,2025-03-04,0.0,51842.998,2,057722,1,2025-02-03 17:52:11,5,2025-02-03 12:22:11,
8245,9fe41ef6-e229-11ef-893d-e67b749ae16a,8397,2025-03-03,0.0,96980.0,2,057722,1,2025-02-03 17:53:07,5,2025-02-03 12:23:07,
8246,d463135e-e229-11ef-893d-e67b749ae16a,8397,2025-03-10,0.0,148823.196,2,057723,1,2025-02-03 17:54:35,5,2025-02-03 12:24:35,
8247,661579a1-e22a-11ef-893d-e67b749ae16a,8413,2025-03-15,0.0,80982.0,2,057724,1,2025-02-03 17:58:40,5,2025-02-03 12:28:40,
8248,8f41f150-e22a-11ef-893d-e67b749ae16a,8439,2025-02-15,0.0,38509.0,2,057724,1,2025-02-03 17:59:49,5,2025-02-03 12:29:49,
8249,b905489d-e22a-11ef-893d-e67b749ae16a,8439,2025-03-18,0.0,119491.0,2,057725,1,2025-02-03 18:00:59,5,2025-02-03 12:30:59,
8250,2a08fbcd-e22b-11ef-893d-e67b749ae16a,8441,2025-02-21,0.0,6525.0,2,057726,1,2025-02-03 18:04:08,5,2025-02-03 12:34:08,
8251,5b8a3e2a-e22b-11ef-893d-e67b749ae16a,8508,2025-03-21,0.0,50490.05,2,057726,1,2025-02-03 18:05:31,5,2025-02-03 12:35:31,
8252,86c36bb6-e22b-11ef-893d-e67b749ae16a,8442,2025-03-25,0.0,42013.0,2,057727,1,2025-02-03 18:06:44,5,2025-02-03 12:36:44,
8253,a43190e2-e22b-11ef-893d-e67b749ae16a,8442,2025-03-25,0.0,99029.0,2,057727,1,2025-02-03 18:07:33,5,2025-02-03 12:37:33,
8254,ca6035fc-e2be-11ef-893d-e67b749ae16a,8881,2025-02-04,0.0,37850.0,1,,1,2025-02-04 11:40:53,5,2025-02-04 06:10:53,
8255,b35b5336-e2bf-11ef-893d-e67b749ae16a,8882,2025-02-04,0.0,3240.02,1,,1,2025-02-04 11:47:24,5,2025-02-04 06:17:24,
8256,f5dde089-e371-11ef-893d-e67b749ae16a,8819,2025-02-05,0.0,231218.0,1,,1,2025-02-05 09:03:26,5,2025-02-05 03:33:26,
8257,89e41991-e37d-11ef-893d-e67b749ae16a,8883,2025-02-05,0.0,7800.0,1,,1,2025-02-05 10:26:19,5,2025-02-05 04:56:19,
8258,d8d6363b-e388-11ef-893d-e67b749ae16a,8550,2025-02-05,0.0,9690.0,1,,1,2025-02-05 11:47:16,5,2025-02-05 06:17:16,
8259,cb6c0989-e389-11ef-893d-e67b749ae16a,8435,2025-02-05,0.0,27481.5,1,,1,2025-02-05 11:54:03,5,2025-02-05 06:24:03,
8260,36240771-e38a-11ef-893d-e67b749ae16a,8297,2025-02-05,0.0,100000.0,1,,1,2025-02-05 11:57:02,5,2025-02-05 06:27:02,
8261,74ce46a1-e38a-11ef-893d-e67b749ae16a,8706,2025-02-05,0.0,50000.0,1,,1,2025-02-05 11:58:47,5,2025-02-05 06:28:47,
8262,4c4ba23d-e39a-11ef-893d-e67b749ae16a,8525,2025-02-05,0.0,50000.0,1,,1,2025-02-05 13:52:11,5,2025-02-05 08:22:11,
8263,8daf4cf8-e39e-11ef-893d-e67b749ae16a,8459,2025-02-05,0.0,24032.52,1,,1,2025-02-05 14:22:39,5,2025-02-05 08:52:39,
8264,46834807-e3ac-11ef-893d-e67b749ae16a,8821,2025-02-05,0.0,63300.0,1,,1,2025-02-05 16:00:52,5,2025-02-05 10:30:52,
8265,b7d6e355-e3b3-11ef-893d-e67b749ae16a,8887,2025-02-05,0.0,14300.0,1,,1,2025-02-05 16:54:09,5,2025-02-05 11:24:09,
8266,9b27a408-e3c6-11ef-893d-e67b749ae16a,8888,2025-02-05,0.0,68782.0,1,,1,2025-02-05 19:09:21,5,2025-02-05 13:39:21,
8267,99f8679d-e449-11ef-893d-e67b749ae16a,8889,2025-02-06,0.0,5000.0,1,,1,2025-02-06 10:47:03,5,2025-02-06 05:17:03,
8268,f99a8138-e454-11ef-893d-e67b749ae16a,8701,2025-03-08,0.0,75000.0,2,057733,1,2025-02-06 12:08:28,5,2025-02-06 06:38:28,
8269,e4d24e1a-e458-11ef-893d-e67b749ae16a,8890,2025-02-06,0.0,10720.0,1,,1,2025-02-06 12:36:31,5,2025-02-06 07:06:31,
8270,f3774b4c-e458-11ef-893d-e67b749ae16a,8891,2025-02-06,0.0,15400.0,1,,1,2025-02-06 12:36:56,5,2025-02-06 07:06:56,
8271,36641f82-e467-11ef-893d-e67b749ae16a,8850,2025-02-06,0.0,22000.0,1,,1,2025-02-06 14:19:01,5,2025-02-06 08:49:01,
8272,3e4b8a2f-e467-11ef-893d-e67b749ae16a,8863,2025-02-06,0.0,6250.0,1,,1,2025-02-06 14:19:14,5,2025-02-06 08:49:14,
8273,5aa87a65-e472-11ef-893d-e67b749ae16a,7990,2025-02-06,0.0,32100.0,1,,1,2025-02-06 15:38:47,5,2025-02-06 10:08:47,
8274,6537d74a-e517-11ef-893d-e67b749ae16a,8857,2025-02-07,0.0,159500.0,1,,1,2025-02-07 11:20:11,5,2025-02-07 05:50:11,
8275,8bcd7125-e524-11ef-893d-e67b749ae16a,8490,2025-02-07,0.0,31150.0,1,,1,2025-02-07 12:54:19,5,2025-02-07 07:24:19,
8276,b2fef039-e52f-11ef-893d-e67b749ae16a,8298,2025-02-07,0.0,24630.0,1,,1,2025-02-07 14:14:10,5,2025-02-07 08:44:10,
8277,5ba6c73b-e538-11ef-893d-e67b749ae16a,8916,2025-02-07,0.0,4950.0,1,,1,2025-02-07 15:16:09,5,2025-02-07 09:46:09,
8278,72ca3330-e539-11ef-893d-e67b749ae16a,8859,2025-02-07,0.0,100000.0,1,,1,2025-02-07 15:23:57,5,2025-02-07 09:53:57,
8279,09d40891-e54b-11ef-893d-e67b749ae16a,8426,2025-02-07,0.0,42375.0,1,,1,2025-02-07 17:29:52,5,2025-02-07 11:59:52,
8280,d2c98743-e5df-11ef-893d-e67b749ae16a,8502,2025-02-08,0.0,59784.0,1,,1,2025-02-08 11:14:54,5,2025-02-08 05:44:54,
8281,0ac48403-e5e2-11ef-893d-e67b749ae16a,8928,2025-02-08,0.0,7140.0,1,,1,2025-02-08 11:30:47,5,2025-02-08 06:00:47,
8282,2654957f-e5e9-11ef-893d-e67b749ae16a,8789,2025-02-08,0.0,483050.0,1,,1,2025-02-08 12:21:40,5,2025-02-08 06:51:40,
8283,29e59fe5-e5ee-11ef-893d-e67b749ae16a,8377,2025-02-08,0.0,24493.0,1,,1,2025-02-08 12:57:33,5,2025-02-08 07:27:33,
8284,8eb0cd27-e5f0-11ef-893d-e67b749ae16a,8619,2025-02-08,0.0,31800.0,1,,1,2025-02-08 13:14:42,5,2025-02-08 07:44:42,
8285,758a747f-e5f4-11ef-893d-e67b749ae16a,8561,2025-02-08,0.0,35150.0,1,,1,2025-02-08 13:42:37,5,2025-02-08 08:12:37,
8286,b01afde5-e601-11ef-893d-e67b749ae16a,8542,2025-02-11,0.0,83685.7004,2,057734,1,2025-02-08 15:17:19,5,2025-02-08 09:47:19,
8287,30d15a0f-e603-11ef-893d-e67b749ae16a,8582,2025-02-14,0.0,137126.2,2,057735,1,2025-02-08 15:28:05,5,2025-02-08 09:58:05,
8288,8ab1a822-e603-11ef-893d-e67b749ae16a,8653,2025-02-20,0.0,37125.0,2,0577736,1,2025-02-08 15:30:35,5,2025-02-08 10:00:35,
8289,c46ea16e-e604-11ef-893d-e67b749ae16a,8654,2025-02-20,0.0,36778.0,2,057736,1,2025-02-08 15:39:22,5,2025-02-08 10:09:22,
8290,f4492c0a-e604-11ef-893d-e67b749ae16a,8666,2025-02-20,0.0,24225.0,2,057736,1,2025-02-08 15:40:42,5,2025-02-08 10:10:42,
8291,02601f47-e60c-11ef-893d-e67b749ae16a,8577,2025-02-08,0.0,117300.0,1,,1,2025-02-08 16:31:12,5,2025-02-08 11:01:12,
8292,77b7cd50-e61c-11ef-893d-e67b749ae16a,8597,2025-02-08,0.0,27962.3,1,,1,2025-02-08 18:29:01,5,2025-02-08 12:59:01,
8293,80aaac30-e61c-11ef-893d-e67b749ae16a,8592,2025-02-08,0.0,30875.25,1,,1,2025-02-08 18:29:16,5,2025-02-08 12:59:16,
8294,3e2854fb-e61d-11ef-893d-e67b749ae16a,8888,2025-02-08,0.0,300000.0,1,,1,2025-02-08 18:34:34,5,2025-02-08 13:04:34,
8295,27d9139a-e7a6-11ef-893d-e67b749ae16a,8558,2025-02-10,0.0,43680.0,1,,1,2025-02-10 17:27:09,5,2025-02-10 11:57:09,
8296,69bfaf46-e7ab-11ef-893d-e67b749ae16a,8425,2025-02-10,0.0,64000.58,1,,1,2025-02-10 18:04:47,5,2025-02-10 12:34:47,
8297,07b197d9-e7ac-11ef-893d-e67b749ae16a,8400,2025-02-10,0.0,66640.0,1,,1,2025-02-10 18:09:12,5,2025-02-10 12:39:12,
8298,1494a428-e7ac-11ef-893d-e67b749ae16a,8477,2025-02-10,0.0,60.0,1,,1,2025-02-10 18:09:33,5,2025-02-10 12:39:33,
8299,585a9f1b-e7b0-11ef-893d-e67b749ae16a,8933,2025-02-10,979.98,63000.0,1,,1,2025-02-10 18:40:05,5,2025-02-10 13:10:05,
8300,3ba0dd5f-e828-11ef-893d-e67b749ae16a,8936,2025-02-11,0.0,23900.0,1,,1,2025-02-11 08:58:16,5,2025-02-11 03:28:16,
8301,2e0de103-e838-11ef-893d-e67b749ae16a,8698,2025-02-11,0.0,100000.0,1,,1,2025-02-11 10:52:26,5,2025-02-11 05:22:26,
8302,d116ef17-e844-11ef-893d-e67b749ae16a,8498,2025-02-11,0.0,78018.76,1,,1,2025-02-11 12:22:53,5,2025-02-11 06:52:53,
8303,289f840e-e849-11ef-893d-e67b749ae16a,8930,2025-02-11,0.0,298750.0,1,,1,2025-02-11 12:53:58,5,2025-02-11 07:23:58,
8304,3a0ea184-e849-11ef-893d-e67b749ae16a,8935,2025-02-11,0.0,525.0,1,,1,2025-02-11 12:54:27,5,2025-02-11 07:24:27,
8305,3f272bdf-e849-11ef-893d-e67b749ae16a,8934,2025-02-11,0.0,725.0,1,,1,2025-02-11 12:54:36,5,2025-02-11 07:24:36,
8306,97cfe0d7-e84a-11ef-893d-e67b749ae16a,8561,2025-02-11,0.0,30000.0,1,,1,2025-02-11 13:04:14,5,2025-02-11 07:34:14,
8307,40b29529-e84c-11ef-893d-e67b749ae16a,8632,2025-02-11,0.0,53000.0,1,,1,2025-02-11 13:16:07,5,2025-02-11 07:46:07,
8308,7fad51f2-e857-11ef-893d-e67b749ae16a,8940,2025-02-11,0.0,19600.0,1,,1,2025-02-11 14:36:37,5,2025-02-11 09:06:37,
8309,155fb649-e9dd-11ef-893d-e67b749ae16a,8888,2025-02-13,0.0,300000.0,1,,1,2025-02-13 13:05:22,5,2025-02-13 07:35:22,
8310,e1f261c9-e9e0-11ef-893d-e67b749ae16a,8885,2025-02-13,0.0,84000.0,1,,1,2025-02-13 13:32:34,5,2025-02-13 08:02:34,
8311,5aea6f4b-e9f0-11ef-893d-e67b749ae16a,8946,2025-02-13,0.0,23800.0,1,,1,2025-02-13 15:23:19,5,2025-02-13 09:53:19,
8312,390414b1-e9fa-11ef-893d-e67b749ae16a,8859,2025-02-13,0.0,200000.0,1,,1,2025-02-13 16:33:57,5,2025-02-13 11:03:57,
8313,c45b4af4-e9fb-11ef-893d-e67b749ae16a,8716,2025-02-13,1000.0,175000.0,1,,1,2025-02-13 16:45:01,5,2025-02-13 11:15:01,
8314,e9102160-e9fb-11ef-893d-e67b749ae16a,8696,2025-02-13,0.0,1500.0,1,,1,2025-02-13 16:46:02,5,2025-02-13 11:16:02,
8315,ef06cd1d-e9fb-11ef-893d-e67b749ae16a,8696,2025-02-13,0.0,25000.0,1,,1,2025-02-13 16:46:12,5,2025-02-13 11:16:12,
8316,5ce3954a-ea9f-11ef-893d-e67b749ae16a,8554,2025-02-14,0.0,77800.0,1,,1,2025-02-14 12:16:05,5,2025-02-14 06:46:05,
8317,64710180-ea9f-11ef-893d-e67b749ae16a,8783,2025-02-14,0.0,25450.0,1,,1,2025-02-14 12:16:17,5,2025-02-14 06:46:17,
8318,475fd31d-eaa0-11ef-893d-e67b749ae16a,8505,2025-02-14,0.0,4590.0,1,,1,2025-02-14 12:22:38,5,2025-02-14 06:52:38,
8319,55f26010-eaa0-11ef-893d-e67b749ae16a,8506,2025-02-14,0.0,42404.8,1,,1,2025-02-14 12:23:02,5,2025-02-14 06:53:02,
8320,ee1f9b6d-eabf-11ef-893d-e67b749ae16a,8888,2025-02-14,0.0,170000.0,1,,1,2025-02-14 16:09:12,5,2025-02-14 10:39:12,
8321,2b932156-eac0-11ef-893d-e67b749ae16a,8888,2025-02-11,0.0,30000.0,2,070512 Super Shine,1,2025-02-14 16:10:55,5,2025-02-14 10:40:55,
8322,dfae2563-eac1-11ef-893d-e67b749ae16a,8953,2025-02-14,0.0,1300.0,1,,1,2025-02-14 16:23:07,5,2025-02-14 10:53:07,
8323,52203774-ead0-11ef-893d-e67b749ae16a,8171,2025-02-14,0.0,24500.0,1,,1,2025-02-14 18:06:32,5,2025-02-14 12:36:32,
8324,76132889-ead0-11ef-893d-e67b749ae16a,8171,2025-02-28,0.0,29310.0,2,452942,1,2025-02-14 18:07:32,5,2025-02-14 12:37:32,
8325,afb78b34-ead0-11ef-893d-e67b749ae16a,8171,2025-02-20,0.0,17080.0,2,462158 smart motors,1,2025-02-14 18:09:09,5,2025-02-14 12:39:09,
8326,f1da1bfe-eb66-11ef-893d-e67b749ae16a,8955,2025-02-15,0.0,20408.5,1,,1,2025-02-15 12:04:44,5,2025-02-15 06:34:44,
8327,75155682-eb67-11ef-893d-e67b749ae16a,8956,2025-02-15,0.0,14374.98,1,,1,2025-02-15 12:08:25,5,2025-02-15 06:38:25,
8328,9d6d5166-eb7a-11ef-893d-e67b749ae16a,8959,2025-02-15,0.0,22710.0,1,,1,2025-02-15 14:25:33,5,2025-02-15 08:55:33,
8329,808c72ed-ec16-11ef-893d-e67b749ae16a,8961,2025-02-16,0.0,2660.0,1,,1,2025-02-16 09:01:26,5,2025-02-16 03:31:26,
8330,8bfb2845-ec51-11ef-893d-e67b749ae16a,8968,2025-02-16,0.0,17570.0,1,,1,2025-02-16 16:04:05,5,2025-02-16 10:34:05,
